,id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
5160,7864,1,40,0,0,0,1,0,0,2,1,-1,1,-1,2,0,1,0,0,0,0,0,0
2005,3042,1,40,0,0,0,1,0,0,4,1,-1,1,-1,4,0,1,0,0,0,0,0,0
1414,2165,0,53,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1
6885,10491,0,29,0,2,0,3,0,0,1,3,-1,2,-1,1,0,0,0,1,0,0,0,0
7037,10720,0,22,-1,0,0,6,0,0,1,6,0,6,0,1,1,1,0,0,0,0,0,1
3817,5827,0,23,-1,0,0,4,0,0,2,4,-1,4,-1,2,1,1,0,0,0,0,0,1
4395,6701,0,23,-1,0,0,5,0,0,1,5,0,6,0,1,1,1,0,0,0,0,0,0
4778,7288,0,33,0,0,0,6,0,0,3,6,0,2,-1,3,1,1,0,0,0,0,0,1
6126,9338,1,34,0,0,0,1,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,1
5871,8948,0,26,0,5,0,2,0,0,0,2,-1,3,-1,0,0,0,0,0,0,0,1,0
1908,2897,0,28,0,2,0,7,0,0,1,7,0,4,-1,1,0,0,0,1,0,0,0,1
6692,10210,0,32,0,0,0,9,0,0,0,9,1,7,0,0,1,1,0,0,0,0,0,0
468,709,0,35,0,0,0,7,0,1,8,7,0,4,-1,8,1,1,0,0,0,0,0,1
5867,8943,1,51,1,0,0,1,0,0,4,1,-1,1,-1,4,0,1,0,0,0,0,0,0
3452,5278,0,21,-1,2,0,8,0,0,0,8,1,5,0,0,0,0,0,1,0,0,0,1
6143,9365,0,47,1,3,4,10,0,0,22,10,1,5,0,22,0,0,0,0,1,0,0,1
4957,7547,1,48,1,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,0
1331,2051,0,31,0,2,0,7,0,0,0,7,0,4,-1,0,0,0,0,1,0,0,0,1
4510,6889,0,35,0,2,0,4,0,0,3,4,-1,4,-1,3,0,0,0,1,0,0,0,1
3030,4627,0,69,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,1
871,1323,1,30,0,0,0,3,0,0,4,3,-1,3,-1,4,0,1,0,0,0,0,0,0
5392,8218,1,24,-1,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,0
1791,2718,1,35,0,0,0,3,0,0,0,3,-1,2,-1,0,0,1,0,0,0,0,0,1
2151,3292,0,38,0,1,0,4,0,0,3,4,-1,1,-1,3,1,0,1,0,0,0,0,0
160,243,0,39,0,2,1,4,0,0,1,4,-1,4,-1,1,0,0,0,1,0,0,0,0
3873,5908,0,25,0,2,0,2,0,0,1,2,-1,3,-1,1,0,0,0,1,0,0,0,1
5924,9040,0,34,0,0,0,1,0,0,3,1,-1,1,-1,3,1,1,0,0,0,0,0,0
5876,8957,0,22,-1,0,0,7,0,0,1,7,0,4,-1,1,1,1,0,0,0,0,0,1
2128,3259,1,45,1,3,0,10,0,0,15,10,1,9,1,15,0,0,0,0,1,0,0,1
1184,1817,1,32,0,0,0,4,0,0,6,4,-1,5,0,6,0,1,0,0,0,0,0,1
5646,8609,0,25,0,0,0,6,0,0,2,6,0,4,-1,2,1,1,0,0,0,0,0,0
1063,1632,0,30,0,0,0,10,0,0,8,10,1,5,0,8,1,1,0,0,0,0,0,1
1478,2269,1,47,1,0,0,6,0,0,1,6,0,3,-1,1,0,1,0,0,0,0,0,0
5607,8546,0,21,-1,2,0,5,0,0,1,5,0,4,-1,1,0,0,0,1,0,0,0,0
5263,8028,1,20,-1,2,0,10,0,0,0,10,1,9,1,0,0,0,0,1,0,0,0,1
7096,10828,0,65,1,1,0,1,0,0,2,1,-1,1,-1,2,1,0,1,0,0,0,0,1
1931,2930,0,29,0,0,0,10,0,0,10,10,1,8,1,10,1,1,0,0,0,0,0,1
4409,6726,0,44,0,1,0,3,0,0,7,3,-1,4,-1,7,1,0,1,0,0,0,0,1
3795,5795,1,25,0,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,0
6339,9670,0,23,-1,2,0,2,0,0,0,2,-1,5,0,0,0,0,0,1,0,0,0,0
6450,9837,0,23,-1,2,0,5,0,0,1,5,0,5,0,1,0,0,0,1,0,0,0,0
6978,10625,0,23,-1,0,0,4,0,0,0,4,-1,6,0,0,1,1,0,0,0,0,0,0
6151,9377,0,61,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
1215,1863,0,34,0,0,0,6,0,1,3,6,0,3,-1,3,1,1,0,0,0,0,0,1
6232,9513,0,43,0,0,0,1,0,0,2,1,-1,1,-1,2,1,1,0,0,0,0,0,0
614,935,0,51,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2709,4135,0,27,0,0,0,3,0,0,5,3,-1,4,-1,5,1,1,0,0,0,0,0,1
1533,2352,0,45,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
5039,7674,0,24,-1,0,0,5,0,0,0,5,0,5,0,0,1,1,0,0,0,0,0,1
2121,3242,0,23,-1,0,1,7,0,0,2,7,0,5,0,2,1,1,0,0,0,0,0,0
6897,10509,0,25,0,0,0,7,1,0,3,7,0,6,0,3,1,1,0,0,0,0,0,0
931,1427,0,32,0,0,0,9,0,0,14,9,1,6,0,14,1,1,0,0,0,0,0,1
6,8,0,41,0,2,0,6,0,0,14,6,0,2,-1,14,0,0,0,1,0,0,0,1
2744,4186,0,59,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6522,9942,0,46,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
492,750,0,29,0,2,0,9,0,0,6,9,1,8,1,6,0,0,0,1,0,0,0,1
675,1026,0,46,1,0,0,9,0,0,17,9,1,6,0,17,1,1,0,0,0,0,0,1
3125,4773,0,23,-1,0,0,7,0,1,1,7,0,4,-1,1,1,1,0,0,0,0,0,0
5664,8635,0,52,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
4435,6769,1,40,0,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,0
245,360,0,26,0,0,0,8,1,0,4,8,1,6,0,4,1,1,0,0,0,0,0,0
5520,8411,0,25,0,0,0,6,0,0,7,6,0,4,-1,7,1,1,0,0,0,0,0,0
1429,2188,0,22,-1,0,0,3,0,0,0,3,-1,5,0,0,1,1,0,0,0,0,0,1
3656,5584,0,53,1,0,0,7,0,0,13,7,0,6,0,13,1,1,0,0,0,0,0,0
2445,3725,0,23,-1,0,0,8,0,2,4,8,1,5,0,4,1,1,0,0,0,0,0,1
4373,6668,0,29,0,0,0,2,0,0,0,2,-1,3,-1,0,1,1,0,0,0,0,0,1
6844,10430,0,34,0,1,0,6,0,0,17,6,0,8,1,17,1,0,1,0,0,0,0,1
5100,7760,1,23,-1,0,0,10,0,0,2,10,1,7,0,2,0,1,0,0,0,0,0,1
3111,4750,0,30,0,2,0,4,0,0,4,4,-1,2,-1,4,0,0,0,1,0,0,0,0
3742,5717,0,33,0,0,0,1,0,0,1,1,-1,2,-1,1,1,1,0,0,0,0,0,1
1482,2276,0,37,0,5,0,1,0,0,6,1,-1,2,-1,6,0,0,0,0,0,0,1,0
3645,5567,1,33,0,0,0,2,0,0,0,2,-1,2,-1,0,0,1,0,0,0,0,0,0
164,248,0,22,-1,0,0,2,0,0,1,2,-1,4,-1,1,1,1,0,0,0,0,0,0
681,1036,0,27,0,0,0,4,0,0,3,4,-1,3,-1,3,1,1,0,0,0,0,0,0
577,882,0,50,1,2,0,1,0,0,5,1,-1,1,-1,5,0,0,0,1,0,0,0,1
3568,5448,0,28,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
74,108,0,27,0,2,0,6,0,1,1,6,0,3,-1,1,0,0,0,1,0,0,0,1
3129,4778,0,67,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,1
6298,9613,0,53,1,2,0,4,0,0,9,4,-1,7,0,9,0,0,0,1,0,0,0,1
6754,10302,0,61,1,0,0,2,0,0,14,2,-1,2,-1,14,1,1,0,0,0,0,0,0
5946,9076,1,31,0,0,0,2,0,0,1,2,-1,1,-1,1,0,1,0,0,0,0,0,1
2201,3359,0,31,0,0,0,9,2,0,15,9,1,5,0,15,1,1,0,0,0,0,0,1
1562,2394,0,42,0,2,0,5,0,0,2,5,0,3,-1,2,0,0,0,1,0,0,0,1
805,1221,0,29,0,5,0,7,0,0,3,7,0,5,0,3,0,0,0,0,0,0,1,0
5993,9155,0,20,-1,2,1,7,0,0,1,7,0,9,1,1,0,0,0,1,0,0,0,1
5620,8570,0,45,1,2,0,6,0,0,0,6,0,4,-1,0,0,0,0,1,0,0,0,1
744,1131,0,21,-1,0,0,10,0,0,0,10,1,9,1,0,1,1,0,0,0,0,0,1
2130,3261,1,49,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
1535,2354,0,24,-1,0,0,3,0,0,0,3,-1,4,-1,0,1,1,0,0,0,0,0,1
5623,8575,0,34,0,0,0,2,0,0,1,2,-1,2,-1,1,1,1,0,0,0,0,0,0
2046,3122,0,46,1,2,0,4,0,1,2,4,-1,1,-1,2,0,0,0,1,0,0,0,0
3711,5669,0,32,0,0,0,8,0,0,17,8,1,2,-1,17,1,1,0,0,0,0,0,1
6540,9971,1,55,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
776,1176,0,25,0,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,0
4534,6929,0,39,0,2,0,3,0,0,0,3,-1,1,-1,0,0,0,0,1,0,0,0,0
2390,3647,0,20,-1,0,0,3,0,0,0,3,-1,6,0,0,1,1,0,0,0,0,0,0
270,398,0,22,-1,1,0,7,0,1,0,7,0,6,0,0,1,0,1,0,0,0,0,0
13,18,0,41,0,0,0,4,0,0,0,4,-1,2,-1,0,1,1,0,0,0,0,0,0
3407,5205,0,24,-1,2,0,9,0,0,8,9,1,9,1,8,0,0,0,1,0,0,0,0
14,19,1,47,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,1
3821,5832,0,46,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
4202,6413,0,47,1,0,0,4,0,0,9,4,-1,2,-1,9,1,1,0,0,0,0,0,0
342,509,1,30,0,2,0,6,0,0,0,6,0,2,-1,0,0,0,0,1,0,0,0,0
5347,8149,0,27,0,2,0,3,0,0,3,3,-1,3,-1,3,0,0,0,1,0,0,0,0
6640,10129,0,25,0,0,0,8,0,0,5,8,1,7,0,5,1,1,0,0,0,0,0,1
3442,5263,0,19,-1,0,2,10,1,1,3,10,1,10,1,3,1,1,0,0,0,0,0,1
2330,3547,0,49,1,0,0,4,0,0,3,4,-1,1,-1,3,1,1,0,0,0,0,0,0
5074,7723,0,24,-1,1,0,2,0,0,0,2,-1,3,-1,0,1,0,1,0,0,0,0,0
6196,9446,0,31,0,5,0,6,0,0,3,6,0,3,-1,3,0,0,0,0,0,0,1,0
1263,1927,0,31,0,0,0,3,0,0,4,3,-1,4,-1,4,1,1,0,0,0,0,0,1
3026,4622,0,38,0,5,0,3,0,0,1,3,-1,3,-1,1,0,0,0,0,0,0,1,0
2375,3626,0,50,1,2,0,7,0,0,0,7,0,2,-1,0,0,0,0,1,0,0,0,0
3279,5017,1,31,0,2,0,5,0,2,2,5,0,4,-1,2,0,0,0,1,0,0,0,1
5551,8456,0,37,0,0,0,3,0,0,3,3,-1,2,-1,3,1,1,0,0,0,0,0,0
3351,5133,0,34,0,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,1
517,792,0,25,0,5,0,1,0,0,0,1,-1,2,-1,0,0,0,0,0,0,0,1,0
3836,5854,0,26,0,0,0,3,0,0,0,3,-1,3,-1,0,1,1,0,0,0,0,0,0
1086,1666,1,62,1,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,1
6252,9539,0,28,0,2,0,10,0,0,1,10,1,10,1,1,0,0,0,1,0,0,0,0
2654,4048,0,33,0,2,0,8,0,0,3,8,1,7,0,3,0,0,0,1,0,0,0,1
2560,3907,0,67,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
2855,4370,0,29,0,0,0,9,0,0,2,9,1,6,0,2,1,1,0,0,0,0,0,0
2627,4007,0,24,-1,0,0,10,0,0,3,10,1,10,1,3,1,1,0,0,0,0,0,1
2659,4059,0,28,0,0,0,5,0,0,2,5,0,6,0,2,1,1,0,0,0,0,0,1
1989,3023,0,30,0,0,0,9,1,0,14,9,1,7,0,14,1,1,0,0,0,0,0,1
5511,8401,0,39,0,2,0,9,0,0,16,9,1,7,0,16,0,0,0,1,0,0,0,1
5288,8063,0,46,1,2,0,2,0,0,2,2,-1,1,-1,2,0,0,0,1,0,0,0,0
6488,9892,0,27,0,0,0,10,0,0,5,10,1,5,0,5,1,1,0,0,0,0,0,1
161,244,1,30,0,2,0,7,0,0,3,7,0,4,-1,3,0,0,0,1,0,0,0,1
5501,8384,1,39,0,0,0,3,0,0,3,3,-1,3,-1,3,0,1,0,0,0,0,0,0
4788,7301,0,36,0,0,0,6,0,0,2,6,0,6,0,2,1,1,0,0,0,0,0,1
430,648,0,57,1,0,0,5,0,0,1,5,0,6,0,1,1,1,0,0,0,0,0,1
2517,3835,1,62,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2814,4301,0,31,0,0,0,3,0,0,2,3,-1,3,-1,2,1,1,0,0,0,0,0,0
2522,3841,0,56,1,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,0
3846,5871,0,54,1,2,0,2,0,0,2,2,-1,1,-1,2,0,0,0,1,0,0,0,0
5280,8052,1,23,-1,0,0,8,0,0,2,8,1,6,0,2,0,1,0,0,0,0,0,1
3977,6070,0,30,0,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1
3211,4921,0,48,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
5299,8084,0,44,0,2,0,2,0,0,5,2,-1,1,-1,5,0,0,0,1,0,0,0,0
5706,8700,0,37,0,0,1,9,0,0,17,9,1,7,0,17,1,1,0,0,0,0,0,1
89,137,0,36,0,0,0,7,0,0,9,7,0,6,0,9,1,1,0,0,0,0,0,1
2852,4365,0,43,0,2,0,5,0,0,1,5,0,3,-1,1,0,0,0,1,0,0,0,0
7048,10748,0,44,0,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
3105,4737,0,46,1,0,0,4,0,0,3,4,-1,3,-1,3,1,1,0,0,0,0,0,0
601,917,0,22,-1,0,0,10,0,0,11,10,1,8,1,11,1,1,0,0,0,0,0,1
2248,3423,1,33,0,2,0,2,0,0,2,2,-1,1,-1,2,0,0,0,1,0,0,0,0
527,807,0,23,-1,2,0,9,0,0,0,9,1,6,0,0,0,0,0,1,0,0,0,0
213,319,0,56,1,2,0,1,0,0,7,1,-1,1,-1,7,0,0,0,1,0,0,0,1
5255,8018,0,40,0,2,0,7,0,0,10,7,0,5,0,10,0,0,0,1,0,0,0,1
5529,8424,1,26,0,2,0,8,0,0,1,8,1,3,-1,1,0,0,0,1,0,0,0,1
173,262,1,37,0,2,0,10,0,0,6,10,1,4,-1,6,0,0,0,1,0,0,0,0
3057,4668,1,65,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
5660,8629,0,38,0,5,0,1,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,1,0
2789,4257,0,30,0,0,0,7,0,0,4,7,0,5,0,4,1,1,0,0,0,0,0,1
1713,2606,0,27,0,0,0,9,0,0,10,9,1,8,1,10,1,1,0,0,0,0,0,0
5044,7679,0,58,1,2,0,3,0,0,2,3,-1,1,-1,2,0,0,0,1,0,0,0,1
337,501,0,36,0,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,0
6801,10371,0,45,1,1,0,1,0,0,3,1,-1,1,-1,3,1,0,1,0,0,0,0,0
2510,3821,1,45,1,0,0,3,0,0,2,3,-1,1,-1,2,0,1,0,0,0,0,0,0
3449,5274,0,21,-1,0,0,9,0,0,0,9,1,6,0,0,1,1,0,0,0,0,0,1
6611,10078,0,27,0,1,0,4,0,0,1,4,-1,3,-1,1,1,0,1,0,0,0,0,1
6704,10226,0,29,0,0,0,7,0,1,9,7,0,4,-1,9,1,1,0,0,0,0,0,1
4352,6639,0,51,1,0,0,1,0,0,3,1,-1,1,-1,3,1,1,0,0,0,0,0,0
699,1061,0,46,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
1891,2871,0,21,-1,0,0,9,0,1,0,9,1,9,1,0,1,1,0,0,0,0,0,1
5643,8605,0,35,0,0,0,3,0,0,6,3,-1,3,-1,6,1,1,0,0,0,0,0,0
5508,8396,0,27,0,0,0,10,0,0,7,10,1,10,1,7,1,1,0,0,0,0,0,1
3717,5676,1,23,-1,2,0,7,0,0,0,7,0,5,0,0,0,0,0,1,0,0,0,0
1990,3025,0,42,0,0,0,5,0,0,2,5,0,4,-1,2,1,1,0,0,0,0,0,0
3431,5248,0,25,0,0,1,9,0,0,4,9,1,7,0,4,1,1,0,0,0,0,0,0
600,916,0,40,0,0,0,2,0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,0,0
1402,2150,0,27,0,0,0,8,0,0,3,8,1,6,0,3,1,1,0,0,0,0,0,1
3383,5176,0,27,0,0,0,2,0,0,3,2,-1,4,-1,3,1,1,0,0,0,0,0,0
3866,5900,0,32,0,2,0,5,0,0,4,5,0,1,-1,4,0,0,0,1,0,0,0,0
1251,1910,0,51,1,2,0,1,0,0,3,1,-1,1,-1,3,0,0,0,1,0,0,0,1
6306,9625,0,37,0,5,0,4,0,0,2,4,-1,3,-1,2,0,0,0,0,0,0,1,1
1760,2672,0,30,0,0,1,9,0,0,5,9,1,6,0,5,1,1,0,0,0,0,0,1
4764,7268,0,35,0,0,0,6,0,0,29,6,0,8,1,29,1,1,0,0,0,0,0,0
3191,4885,1,32,0,0,0,2,0,0,3,2,-1,2,-1,3,0,1,0,0,0,0,0,0
6945,10571,0,21,-1,2,0,10,2,1,3,10,1,6,0,3,0,0,0,1,0,0,0,1
6201,9458,0,23,-1,0,0,3,0,0,0,3,-1,5,0,0,1,1,0,0,0,0,0,1
4402,6712,1,41,0,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,0
4377,6672,0,22,-1,0,0,10,0,1,1,10,1,10,1,1,1,1,0,0,0,0,0,1
5825,8873,0,29,0,0,0,10,0,0,16,10,1,9,1,16,1,1,0,0,0,0,0,1
572,874,0,26,0,1,0,6,0,0,4,6,0,6,0,4,1,0,1,0,0,0,0,0
7145,10909,0,29,0,2,0,10,0,2,14,10,1,10,1,14,0,0,0,1,0,0,0,1
932,1428,0,24,-1,0,0,7,0,0,2,7,0,5,0,2,1,1,0,0,0,0,0,0
4090,6230,1,45,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
4238,6471,0,47,1,2,0,9,0,0,28,9,1,3,-1,28,0,0,0,1,0,0,0,1
5351,8154,0,23,-1,0,0,8,0,0,1,8,1,8,1,1,1,1,0,0,0,0,0,0
6688,10205,0,32,0,1,1,7,0,0,2,7,0,6,0,2,1,0,1,0,0,0,0,1
3632,5548,1,44,0,1,0,3,0,0,4,3,-1,1,-1,4,0,0,1,0,0,0,0,1
116,177,0,22,-1,0,0,4,0,0,0,4,-1,7,0,0,1,1,0,0,0,0,0,1
1783,2704,0,29,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,1
2636,4021,0,39,0,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
1810,2746,0,48,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,1
3829,5846,0,34,0,1,0,2,0,0,3,2,-1,2,-1,3,1,0,1,0,0,0,0,0
7119,10870,1,42,0,2,0,8,0,0,4,8,1,1,-1,4,0,0,0,1,0,0,0,1
4696,7175,1,23,-1,0,0,8,0,0,3,8,1,7,0,3,0,1,0,0,0,0,0,0
5524,8418,0,44,0,2,0,7,0,0,0,7,0,4,-1,0,0,0,0,1,0,0,0,0
3119,4764,1,22,-1,0,0,9,0,0,2,9,1,6,0,2,0,1,0,0,0,0,0,0
3758,5738,0,51,1,0,0,3,0,0,3,3,-1,2,-1,3,1,1,0,0,0,0,0,0
2547,3884,1,54,1,2,0,3,0,0,0,3,-1,1,-1,0,0,0,0,1,0,0,0,1
1584,2426,0,56,1,2,0,5,0,0,5,5,0,2,-1,5,0,0,0,1,0,0,0,1
2389,3646,0,31,0,2,0,7,0,0,11,7,0,9,1,11,0,0,0,1,0,0,0,1
6461,9853,0,46,1,2,0,6,0,0,11,6,0,2,-1,11,0,0,0,1,0,0,0,1
6553,9991,0,20,-1,2,0,4,0,0,0,4,-1,7,0,0,0,0,0,1,0,0,0,0
3059,4671,0,29,0,5,0,4,0,0,6,4,-1,3,-1,6,0,0,0,0,0,0,1,1
4139,6319,0,23,-1,0,0,9,0,0,2,9,1,9,1,2,1,1,0,0,0,0,0,1
810,1228,1,29,0,2,0,5,0,0,1,5,0,5,0,1,0,0,0,1,0,0,0,0
2873,4396,0,60,1,2,0,2,0,0,18,2,-1,3,-1,18,0,0,0,1,0,0,0,1
2792,4262,0,25,0,0,0,4,0,0,1,4,-1,4,-1,1,1,1,0,0,0,0,0,1
5833,8887,1,27,0,5,0,6,0,0,5,6,0,4,-1,5,0,0,0,0,0,0,1,1
3527,5392,0,47,1,0,0,4,0,0,1,4,-1,5,0,1,1,1,0,0,0,0,0,0
6280,9581,1,23,-1,0,0,3,0,0,0,3,-1,4,-1,0,0,1,0,0,0,0,0,0
1115,1705,0,30,0,0,0,5,0,0,10,5,0,7,0,10,1,1,0,0,0,0,0,0
61,90,0,27,0,0,1,10,1,2,15,10,1,9,1,15,1,1,0,0,0,0,0,1
3346,5127,1,25,0,2,0,4,0,0,0,4,-1,3,-1,0,0,0,0,1,0,0,0,0
1268,1938,1,44,0,2,0,5,0,0,1,5,0,2,-1,1,0,0,0,1,0,0,0,0
4000,6101,0,27,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
3811,5818,0,23,-1,0,0,5,0,0,0,5,0,7,0,0,1,1,0,0,0,0,0,0
4606,7041,0,22,-1,0,0,5,0,0,0,5,0,6,0,0,1,1,0,0,0,0,0,1
4239,6473,0,34,0,0,0,5,0,0,7,5,0,2,-1,7,1,1,0,0,0,0,0,1
4214,6432,1,42,0,2,0,5,0,0,3,5,0,1,-1,3,0,0,0,1,0,0,0,0
125,192,1,64,1,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,0
3085,4705,0,52,1,0,0,3,0,0,3,3,-1,1,-1,3,1,1,0,0,0,0,0,1
2416,3684,0,26,0,0,0,7,1,2,5,7,0,7,0,5,1,1,0,0,0,0,0,1
6405,9778,0,36,0,0,0,6,0,0,0,6,0,1,-1,0,1,1,0,0,0,0,0,0
2902,4436,0,23,-1,0,0,10,0,0,4,10,1,9,1,4,1,1,0,0,0,0,0,1
2131,3262,1,26,0,0,0,6,0,0,9,6,0,4,-1,9,0,1,0,0,0,0,0,1
5056,7694,0,52,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
2171,3320,0,24,-1,2,0,4,0,0,0,4,-1,5,0,0,0,0,0,1,0,0,0,0
4599,7032,1,58,1,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,0
2946,4498,0,26,0,2,0,7,0,0,10,7,0,5,0,10,0,0,0,1,0,0,0,1
5856,8926,0,24,-1,0,0,6,0,0,2,6,0,5,0,2,1,1,0,0,0,0,0,1
6944,10570,0,45,1,2,0,3,0,0,0,3,-1,1,-1,0,0,0,0,1,0,0,0,0
1684,2566,0,27,0,0,0,9,0,1,2,9,1,4,-1,2,1,1,0,0,0,0,0,0
3492,5344,0,32,0,2,0,1,0,0,0,1,-1,2,-1,0,0,0,0,1,0,0,0,0
3950,6023,0,54,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
4113,6271,0,27,0,2,0,3,0,0,1,3,-1,2,-1,1,0,0,0,1,0,0,0,0
6777,10335,1,45,1,5,0,1,0,0,1,1,-1,1,-1,1,0,0,0,0,0,0,1,0
3860,5891,0,41,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
75,111,0,40,0,0,0,2,0,0,2,2,-1,1,-1,2,1,1,0,0,0,0,0,0
2593,3966,0,59,1,0,0,8,0,0,14,8,1,4,-1,14,1,1,0,0,0,0,0,1
6131,9346,1,31,0,0,0,6,0,0,0,6,0,4,-1,0,0,1,0,0,0,0,0,0
6158,9386,0,32,0,0,0,4,0,0,4,4,-1,2,-1,4,1,1,0,0,0,0,0,1
2,4,0,24,-1,0,0,4,0,1,4,4,-1,3,-1,4,1,1,0,0,0,0,0,1
5772,8792,1,42,0,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,1
968,1485,0,21,-1,0,0,7,0,0,1,7,0,6,0,1,1,1,0,0,0,0,0,1
5094,7753,0,54,1,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
3521,5386,1,37,0,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
6645,10134,0,25,0,1,0,7,0,0,6,7,0,8,1,6,1,0,1,0,0,0,0,1
1847,2802,0,43,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
3051,4660,0,21,-1,0,0,8,0,0,0,8,1,8,1,0,1,1,0,0,0,0,0,0
3864,5898,0,23,-1,2,0,2,0,0,0,2,-1,4,-1,0,0,0,0,1,0,0,0,0
886,1344,0,51,1,0,0,2,0,0,3,2,-1,1,-1,3,1,1,0,0,0,0,0,0
3173,4851,0,25,0,0,0,6,0,0,3,6,0,4,-1,3,1,1,0,0,0,0,0,1
4164,6361,0,24,-1,0,0,7,1,0,1,7,0,7,0,1,1,1,0,0,0,0,0,0
408,617,0,60,1,5,0,1,0,0,4,1,-1,1,-1,4,0,0,0,0,0,0,1,0
5775,8798,0,38,0,1,0,1,0,0,1,1,-1,1,-1,1,1,0,1,0,0,0,0,0
1594,2441,0,25,0,5,0,2,0,0,0,2,-1,3,-1,0,0,0,0,0,0,0,1,0
71,102,0,22,-1,1,0,4,0,0,1,4,-1,6,0,1,1,0,1,0,0,0,0,0
6367,9720,0,38,0,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,1
1010,1551,0,53,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
6194,9443,0,36,0,0,0,8,2,0,17,8,1,5,0,17,1,1,0,0,0,0,0,1
2289,3485,0,28,0,0,0,2,0,0,4,2,-1,2,-1,4,1,1,0,0,0,0,0,1
6577,10033,1,35,0,0,0,6,0,0,7,6,0,2,-1,7,0,1,0,0,0,0,0,1
5875,8955,0,56,1,1,0,8,0,0,2,8,1,5,0,2,1,0,1,0,0,0,0,0
2645,4033,0,26,0,0,0,8,0,0,0,8,1,4,-1,0,1,1,0,0,0,0,0,0
6630,10115,0,35,0,0,0,2,0,0,5,2,-1,2,-1,5,1,1,0,0,0,0,0,0
