age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
29,0,0,5,0,0,2,635.0,5,0,3,-1,2,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,7,0,0,21,1.0,7,0,2,-1,21,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
24,-1,0,3,0,0,4,1.0,3,-1,3,-1,4,1,-1.0,2,1,1,0.4885245901639344,0,0,0,1,0
45,1,0,3,0,0,6,1.0,3,-1,1,-1,6,1,-1.0,1,1,7,0.4885245901639344,0,0,0,1,0
25,0,0,4,0,0,2,1.0,4,-1,5,0,2,0,0.0,4,1,0,0.4885245901639344,0,0,0,1,0
61,1,0,2,0,0,20,1.0,2,-1,1,-1,20,0,-1.0,30,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,3,0,0,0,4.0,3,-1,4,-1,0,0,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
33,0,0,9,0,0,16,1.0,9,1,9,1,16,0,0.0,33,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,5,0,0,1,1.0,5,0,6,0,1,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
56,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
24,-1,0,5,0,0,0,1.0,5,0,4,-1,0,0,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
31,0,0,9,0,0,8,1.0,9,1,5,0,8,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
26,0,0,5,0,0,1,2.0,5,0,3,-1,1,0,-2.0,1,0,4,0.4885245901639344,0,0,0,1,0
55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
33,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0,0,7,0.4885245901639344,0,0,0,1,0
48,1,0,3,0,0,4,1.0,3,-1,3,-1,4,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
23,-1,0,6,0,1,5,1.0,6,0,5,0,5,1,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
33,0,0,5,0,0,1,3.0,5,0,2,-1,1,1,-3.0,0,0,1,0.4885245901639344,0,0,0,1,0
40,0,0,5,0,0,2,1.0,5,0,1,-1,2,0,-1.0,100,0,1,0.4885245901639344,0,0,0,1,0
21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,0,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
37,0,0,2,0,0,6,1.0,2,-1,2,-1,6,1,-1.0,1,1,4,0.4885245901639344,0,0,0,1,0
46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,3,0.4885245901639344,0,0,0,1,0
41,0,0,9,0,0,31,1.0,9,1,5,0,31,1,0.0,242,1,6,0.4885245901639344,0,0,0,1,0
25,0,0,8,1,0,6,1.0,8,1,6,0,6,1,0.0,0,1,2,0.4885245901639344,0,0,0,1,0
27,0,0,5,0,0,0,1.0,5,0,6,0,0,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,10,1,0,24,1.0,10,1,7,0,24,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
57,1,0,7,0,0,8,1.0,7,0,5,0,8,0,-1.0,5,0,0,0.4885245901639344,0,0,0,1,0
24,-1,0,3,0,0,2,1.0,3,-1,5,0,2,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
43,0,0,6,0,0,12,1.0,6,0,3,-1,12,1,-1.0,52,0,2,0.4885245901639344,0,0,0,1,0
20,-1,0,10,0,0,0,1.0,10,1,10,1,0,0,-1.0,11,1,0,0.4885245901639344,0,0,0,1,0
29,0,0,10,0,0,20,46.0,10,1,3,-1,20,1,11.0,56,1,3,0.4885245901639344,0,0,0,1,0
26,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,0,1,6,0.4885245901639344,0,0,0,1,0
26,0,0,8,0,0,10,1.0,8,1,7,0,10,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,7,0,0,8,1.0,7,0,5,0,8,1,-1.0,45,1,1,0.4885245901639344,0,0,0,1,0
66,1,0,8,0,0,11,1.0,8,1,2,-1,11,1,-1.0,5,1,1,0.4885245901639344,0,0,0,1,0
37,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,13,0,0,0.4885245901639344,0,0,0,1,0
22,-1,0,6,0,0,0,1.0,6,0,5,0,0,0,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
26,0,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
50,1,0,6,0,0,9,1.0,6,0,4,-1,9,0,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
25,0,0,3,0,0,0,3.0,3,-1,3,-1,0,0,-3.0,0,0,5,0.4885245901639344,0,0,0,1,0
52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,6,0.4885245901639344,0,0,0,1,0
59,1,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
34,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
36,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
46,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,8,0,2,8,0.0,8,1,7,0,8,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
46,1,0,3,0,0,14,1.0,3,-1,4,-1,14,1,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
34,0,0,6,0,0,5,1.0,6,0,2,-1,5,1,-1.0,1,1,4,0.4885245901639344,0,0,0,1,0
45,1,0,1,0,0,7,1.0,1,-1,1,-1,7,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
28,0,1,5,0,0,12,1.0,5,0,5,0,12,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
41,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,8,0,0,2,1.0,8,1,4,-1,2,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
37,0,0,2,0,0,2,1.0,2,-1,4,-1,2,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
40,0,0,3,0,0,11,1.0,3,-1,2,-1,11,0,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
21,-1,0,3,0,0,0,1.0,3,-1,6,0,0,1,-1.0,0,1,4,0.4885245901639344,0,0,0,1,0
26,0,0,8,0,0,6,0.0,8,1,6,0,6,0,0.0,10,0,0,0.4885245901639344,0,0,0,1,0
20,-1,0,8,0,0,0,1.0,8,1,8,1,0,1,-1.0,30,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,7,0,0,0,1.0,7,0,5,0,0,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
34,0,0,2,0,0,1,3.0,2,-1,2,-1,1,0,-3.0,2,0,0,0.4885245901639344,0,0,0,1,0
27,0,0,6,0,0,0,1.0,6,0,7,0,0,1,-1.0,2,0,0,0.4885245901639344,0,0,0,1,0
33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,3,0.4885245901639344,0,0,0,1,0
25,0,0,6,0,0,0,1.0,6,0,5,0,0,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,3,0,2,0.4885245901639344,0,0,0,1,0
27,0,0,5,0,0,1,1.0,5,0,2,-1,1,0,-1.0,2,0,0,0.4885245901639344,0,0,0,1,0
24,-1,0,5,0,0,3,0.0,5,0,3,-1,3,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,4,0,1,6,1.0,4,-1,5,0,6,1,-1.0,1,1,4,0.4885245901639344,0,0,0,1,0
58,1,0,3,0,0,10,0.0,3,-1,1,-1,10,0,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
24,-1,0,3,0,0,2,1.0,3,-1,4,-1,2,1,-1.0,2,1,2,0.4885245901639344,0,0,0,1,0
32,0,0,8,0,0,6,1.0,8,1,8,1,6,1,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
49,1,0,1,0,0,1,27.0,1,-1,1,-1,1,0,-26.0,0,0,3,0.4885245901639344,0,0,0,1,0
31,0,3,10,0,0,16,1.0,10,1,8,1,16,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
39,0,0,6,0,0,3,1.0,6,0,2,-1,3,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
28,0,0,1,0,0,6,1.0,1,-1,2,-1,6,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,3,0,0,11,1.0,3,-1,4,-1,11,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
36,0,0,3,0,0,5,1.0,3,-1,1,-1,5,1,-1.0,3,0,2,0.4885245901639344,0,0,0,1,0
53,1,0,6,0,0,5,1.0,6,0,4,-1,5,1,-1.0,1,0,1,0.4885245901639344,0,0,0,1,0
26,0,0,9,0,0,4,1.0,9,1,7,0,4,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,3,0,0,6,10.0,3,-1,2,-1,6,0,-10.0,0,1,4,0.4885245901639344,0,0,0,1,0
26,0,0,8,0,3,10,0.0,8,1,7,0,10,0,0.0,0,1,2,0.4885245901639344,0,0,0,1,0
44,0,0,1,0,0,6,1.0,1,-1,1,-1,6,1,-1.0,2,1,6,0.4885245901639344,0,0,0,1,0
40,0,0,4,0,0,2,1.0,4,-1,1,-1,2,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
44,0,0,7,0,0,0,1.0,7,0,4,-1,0,1,-1.0,4,0,2,0.4885245901639344,0,0,0,1,0
30,0,0,9,0,0,18,1.0,9,1,10,1,18,0,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
42,0,0,1,0,0,7,1.0,1,-1,1,-1,7,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
34,0,0,7,0,0,0,1.0,7,0,3,-1,0,0,0.0,2,1,3,0.4885245901639344,0,0,0,1,0
47,1,0,4,0,0,4,1.0,4,-1,4,-1,4,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
37,0,0,8,0,0,3,1.0,8,1,5,0,3,1,-1.0,241,0,2,0.4885245901639344,0,0,0,1,0
33,0,0,10,0,1,14,1.0,10,1,8,1,14,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
29,0,0,6,0,0,6,1.0,6,0,5,0,6,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
25,0,1,9,4,0,10,1.0,9,1,9,1,10,1,-1.0,7,1,4,0.4885245901639344,0,0,0,1,0
25,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,10,1,0,17,1.0,10,1,6,0,17,1,-1.0,15,1,0,0.4885245901639344,0,0,0,1,0
55,1,0,1,0,0,8,1.0,1,-1,1,-1,8,1,-1.0,2,1,0,0.4885245901639344,0,0,0,1,0
24,-1,0,5,0,3,4,1.0,5,0,6,0,4,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
69,1,0,1,0,0,2,0.0,1,-1,1,-1,2,0,0.0,0,0,3,0.4885245901639344,0,0,0,1,0
27,0,0,4,0,0,7,1.0,4,-1,3,-1,7,1,-1.0,2,1,0,0.4885245901639344,0,0,0,1,0
44,0,0,3,0,0,4,1.0,3,-1,4,-1,4,1,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
28,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
21,-1,0,5,0,1,2,1.0,5,0,5,0,2,1,-1.0,1,1,4,0.4885245901639344,0,0,0,1,0
51,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
25,0,0,9,0,0,5,1.0,9,1,7,0,5,1,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
25,0,0,7,0,0,6,21.0,7,0,6,0,6,1,24.0,12,1,1,0.4885245901639344,0,0,0,1,0
46,1,0,1,0,0,1,2.0,1,-1,1,-1,1,0,-2.0,0,0,4,0.4885245901639344,0,0,0,1,0
30,0,0,2,0,1,1,0.0,2,-1,2,-1,1,1,0.0,0,0,3,0.4885245901639344,0,0,0,1,0
36,0,0,10,1,0,26,1.0,10,1,6,0,26,1,-1.0,117,1,4,0.4885245901639344,0,0,0,1,0
26,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,0,0,4,0.4885245901639344,0,0,0,1,0
22,-1,0,6,1,3,2,1.0,6,0,5,0,2,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
31,0,0,6,0,0,5,0.0,6,0,6,0,5,1,0.0,37,1,4,0.4885245901639344,0,0,0,1,0
65,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,3,0.4885245901639344,0,0,0,1,0
56,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,0,0,3,0.4885245901639344,0,0,0,1,0
46,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
35,0,0,2,0,0,7,1.0,2,-1,1,-1,7,1,-1.0,2,1,1,0.4885245901639344,0,0,0,1,0
30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,0.0,-1,1,4,0.4885245901639344,0,0,0,1,0
39,0,0,6,0,0,3,1.0,6,0,2,-1,3,0,-1.0,2,0,1,0.4885245901639344,0,0,0,1,0
34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,76,0,4,0.4885245901639344,0,0,0,1,0
32,0,0,4,0,0,5,1.0,4,-1,2,-1,5,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
43,0,0,1,0,0,3,4.0,1,-1,1,-1,3,0,-4.0,1,1,0,0.4885245901639344,0,0,0,1,0
69,1,0,5,0,0,0,1.0,5,0,1,-1,0,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
23,-1,0,2,1,2,1,1.0,2,-1,4,-1,1,0,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
20,-1,0,8,0,0,0,0.0,8,1,5,0,0,1,0.0,2,1,3,0.4885245901639344,0,0,0,1,0
43,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,1,4,0.4885245901639344,0,0,0,1,0
52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,5,0.4885245901639344,0,0,0,1,0
47,1,0,2,0,0,13,0.0,2,-1,1,-1,13,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
48,1,0,2,0,0,6,27.0,2,-1,1,-1,6,1,-26.0,5,0,2,0.4885245901639344,0,0,0,1,0
39,0,0,3,0,0,3,1.0,3,-1,6,0,3,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
33,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
40,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,0,3,0.4885245901639344,0,0,0,1,0
28,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
44,0,0,6,0,0,3,1.0,6,0,5,0,3,0,-1.0,2,0,0,0.4885245901639344,0,0,0,1,0
23,-1,0,4,0,1,4,1.0,4,-1,4,-1,4,1,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
29,0,0,6,0,0,10,1.0,6,0,6,0,10,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,9,0,0,0,1.0,9,1,7,0,0,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,4,0,0,5,1.0,4,-1,5,0,5,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,9,0,0,8,65.0,9,1,4,-1,8,0,-1.0,5,0,0,0.4885245901639344,0,0,0,1,0
31,0,0,6,0,0,0,5.0,6,0,4,-1,0,0,-5.0,4,0,1,0.4885245901639344,0,0,0,1,0
34,0,0,5,0,0,4,1.0,5,0,6,0,4,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
31,0,0,4,0,0,1,444.0,4,-1,2,-1,1,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,9,0,0,2,44.0,9,1,7,0,2,1,16.0,0,1,3,0.4885245901639344,0,0,0,1,0
38,0,0,4,0,0,5,1.0,4,-1,1,-1,5,1,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
55,1,0,1,0,0,8,1.0,1,-1,1,-1,8,1,-1.0,6,1,6,0.4885245901639344,0,0,0,1,0
40,0,0,7,0,0,20,1.0,7,0,4,-1,20,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
41,0,0,2,0,0,1,1.0,2,-1,1,-1,1,0,-1.0,2,1,2,0.4885245901639344,0,0,0,1,0
26,0,0,3,0,1,2,7.0,3,-1,3,-1,2,1,-7.0,7,0,0,0.4885245901639344,0,0,0,1,0
27,0,0,7,0,0,11,1.0,7,0,5,0,11,1,-1.0,5,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,2,0,0,3,1.0,2,-1,2,-1,3,1,-1.0,0,0,1,0.4885245901639344,0,0,0,1,0
31,0,0,5,0,0,0,1.0,5,0,2,-1,0,1,-1.0,8,0,0,0.4885245901639344,0,0,0,1,0
39,0,0,8,0,0,1,1.0,8,1,4,-1,1,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
34,0,0,7,0,0,22,1.0,7,0,2,-1,22,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
49,1,0,6,0,0,29,1.0,6,0,1,-1,29,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
52,1,0,7,0,0,0,0.0,7,0,3,-1,0,1,0.0,0,1,1,0.4885245901639344,0,0,0,1,0
36,0,0,1,0,0,9,1.0,1,-1,1,-1,9,1,-1.0,0,1,5,0.4885245901639344,0,0,0,1,0
34,0,0,2,0,0,5,1.0,2,-1,1,-1,5,1,-1.0,9,1,1,0.4885245901639344,0,0,0,1,0
32,0,0,7,0,0,7,1.0,7,0,3,-1,7,1,-1.0,1,0,4,0.4885245901639344,0,0,0,1,0
41,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,0,4,0.4885245901639344,0,0,0,1,0
26,0,0,3,0,0,0,1.0,3,-1,3,-1,0,0,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
31,0,0,2,0,0,6,0.0,2,-1,2,-1,6,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
35,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
37,0,0,2,0,0,6,1.0,2,-1,1,-1,6,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,10,0,0,1,1.0,10,1,6,0,1,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,10,0,0,11,1.0,10,1,5,0,11,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
77,1,0,1,0,0,1,3608.0,1,-1,1,-1,1,0,-1.0,2,1,0,0.4885245901639344,0,0,0,1,0
35,0,0,7,0,0,13,1.0,7,0,3,-1,13,1,-1.0,4,0,4,0.4885245901639344,0,0,0,1,0
27,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
28,0,0,5,0,0,5,0.0,5,0,2,-1,5,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
50,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,5,0,0,5,1.0,5,0,4,-1,5,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
48,1,0,4,0,0,7,1.0,4,-1,2,-1,7,0,-1.0,4,1,0,0.4885245901639344,0,0,0,1,0
34,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,29,1,2,0.4885245901639344,0,0,0,1,0
42,0,0,5,0,0,1,1.0,5,0,4,-1,1,1,-1.0,0,0,1,0.4885245901639344,0,0,0,1,0
51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,5,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,4,0,0,1,1.0,4,-1,3,-1,1,0,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
31,0,0,3,0,0,2,1.0,3,-1,1,-1,2,1,-1.0,1,1,5,0.4885245901639344,0,0,0,1,0
27,0,0,3,0,0,2,1.0,3,-1,3,-1,2,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,5,0,0,2,27.0,5,0,4,-1,2,0,-27.0,0,1,0,0.4885245901639344,0,0,0,1,0
50,1,0,1,0,0,5,1.0,1,-1,1,-1,5,1,-1.0,3,1,4,0.4885245901639344,0,0,0,1,0
35,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
22,-1,0,6,0,0,4,12.0,6,0,5,0,4,0,-12.0,0,0,0,0.4885245901639344,0,0,0,1,0
28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,5,0,0,0.4885245901639344,0,0,0,1,0
32,0,0,9,0,0,0,1.0,9,1,7,0,0,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
37,0,0,7,0,0,0,1.0,7,0,2,-1,0,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
33,0,0,3,0,0,2,14.0,3,-1,4,-1,2,0,-5.0,4,0,4,0.4885245901639344,0,0,0,1,0
30,0,0,7,1,0,14,1.0,7,0,7,0,14,1,-1.0,5,0,0,0.4885245901639344,0,0,0,1,0
43,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
32,0,0,6,0,0,4,1.0,6,0,3,-1,4,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,9,0,0,10,1.0,9,1,6,0,10,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
26,0,0,6,0,0,7,1.0,6,0,5,0,7,0,-1.0,68,0,2,0.4885245901639344,0,0,0,1,0
23,-1,0,7,2,1,3,1.0,7,0,9,1,3,0,-1.0,9,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,7,2,0,17,0.0,7,0,4,-1,17,1,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,5,0,1,5,1.0,5,0,3,-1,5,0,-1.0,6,1,0,0.4885245901639344,0,0,0,1,0
23,-1,0,6,0,0,1,0.0,6,0,6,0,1,0,0.0,178,0,0,0.4885245901639344,0,0,0,1,0
27,0,0,7,0,0,10,1.0,7,0,3,-1,10,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,3,0.4885245901639344,0,0,0,1,0
34,0,0,4,0,0,11,1.0,4,-1,3,-1,11,1,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
28,0,0,8,0,0,20,0.0,8,1,3,-1,20,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
47,1,0,5,0,0,3,1.0,5,0,6,0,3,0,0.0,7,1,0,0.4885245901639344,0,0,0,1,0
23,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
31,0,0,7,0,0,0,0.0,7,0,3,-1,0,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
36,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,36,0,2,0.4885245901639344,0,0,0,1,0
74,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
33,0,0,4,0,0,2,588.0,4,-1,4,-1,2,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
26,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,6,0,0,15,1.0,6,0,3,-1,15,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,9,0,0,3,5.0,9,1,7,0,3,0,7.0,172,1,2,0.4885245901639344,0,0,0,1,0
25,0,0,6,0,0,3,1.0,6,0,4,-1,3,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
28,0,0,5,0,0,6,1.0,5,0,3,-1,6,0,-1.0,2,1,1,0.4885245901639344,0,0,0,1,0
47,1,0,6,0,0,3,1.0,6,0,1,-1,3,0,-1.0,5,1,4,0.4885245901639344,0,0,0,1,0
30,0,0,5,0,0,3,0.0,5,0,2,-1,3,1,0.0,0,0,3,0.4885245901639344,0,0,0,1,0
31,0,0,6,0,0,1,1.0,6,0,5,0,1,0,-1.0,117,0,4,0.4885245901639344,0,0,0,1,0
26,0,0,2,0,0,2,373.0,2,-1,3,-1,2,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,2,0,0,3,1.0,2,-1,2,-1,3,0,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
31,0,1,9,0,0,7,1.0,9,1,5,0,7,0,-1.0,1,1,4,0.4885245901639344,0,0,0,1,0
36,0,0,4,0,0,9,1.0,4,-1,2,-1,9,1,-1.0,57,0,0,0.4885245901639344,0,0,0,1,0
32,0,0,5,0,0,4,1.0,5,0,3,-1,4,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
23,-1,0,4,0,0,2,2.0,4,-1,4,-1,2,1,-2.0,1,1,5,0.4885245901639344,0,0,0,1,0
29,0,0,2,0,0,2,1.0,2,-1,2,-1,2,0,-1.0,0,1,2,0.4608695652173913,0,1,0,0,0
31,0,0,3,0,0,2,16.0,3,-1,3,-1,2,0,-16.0,15,1,2,0.4608695652173913,0,1,0,0,0
31,0,0,2,0,0,1,1.0,2,-1,3,-1,1,0,-1.0,1,0,0,0.4608695652173913,0,1,0,0,0
28,0,0,6,0,0,6,1.0,6,0,6,0,6,0,-1.0,0,1,0,0.4608695652173913,0,1,0,0,0
