id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
5166,0,2,22,-1,0,8,0,0,0,0.0,8,1,8,1,0,1,0.0,1,0,2,0.5321888412017167,1,0,0,0,0
5167,1,2,54,1,0,2,0,0,1,7.0,2,-1,1,-1,1,0,-7.0,4,0,3,0.5321888412017167,1,0,0,0,0
5168,0,0,25,0,0,5,0,0,0,1.0,5,0,5,0,0,1,0.0,2,0,0,0.5321888412017167,1,0,0,0,0
5169,0,3,28,0,0,4,0,0,0,0.0,4,-1,2,-1,0,1,0.0,0,0,4,0.5321888412017167,1,0,0,0,0
5170,0,2,23,-1,0,2,0,0,0,0.0,2,-1,5,0,0,1,0.0,1,0,2,0.5321888412017167,1,0,0,0,0
5171,0,0,26,0,0,10,1,0,6,1.0,10,1,9,1,6,1,-1.0,4,1,0,0.5321888412017167,1,0,0,0,0
5172,0,0,28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5173,0,2,22,-1,0,9,1,0,2,0.0,9,1,7,0,2,1,0.0,1,1,2,0.5321888412017167,1,0,0,0,0
5174,0,2,25,0,0,7,0,1,3,2.0,7,0,5,0,3,1,-1.0,7,0,2,0.5321888412017167,1,0,0,0,0
5175,0,2,40,0,0,3,0,0,4,1.0,3,-1,5,0,4,1,-1.0,33,1,2,0.5321888412017167,1,0,0,0,0
5176,0,0,29,0,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5177,0,3,22,-1,0,2,0,0,0,1.0,2,-1,5,0,0,0,-1.0,0,0,4,0.5321888412017167,1,0,0,0,0
5178,0,2,37,0,0,6,0,0,0,5.0,6,0,3,-1,0,1,-5.0,0,0,2,0.5321888412017167,1,0,0,0,0
5179,0,3,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,1,4,0.5321888412017167,1,0,0,0,0
5180,0,3,50,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,0,4,0.5321888412017167,1,0,0,0,0
5181,0,5,20,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,1,6,0.5321888412017167,1,0,0,0,0
5182,0,0,25,0,0,5,0,0,2,1.0,5,0,5,0,2,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5183,1,0,24,-1,0,9,0,1,11,1.0,9,1,8,1,11,0,-1.0,77,1,1,0.5321888412017167,1,0,0,0,0
5184,0,2,56,1,0,1,0,0,1,2.0,1,-1,1,-1,1,1,-2.0,0,1,2,0.5321888412017167,1,0,0,0,0
5185,0,0,21,-1,0,9,0,0,0,1.0,9,1,9,1,0,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5186,0,2,50,1,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,1,0,2,0.5321888412017167,1,0,0,0,0
5187,0,0,21,-1,0,7,0,0,3,1.0,7,0,5,0,3,1,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5188,0,5,23,-1,0,4,0,0,2,1.0,4,-1,5,0,2,1,-1.0,1,0,6,0.5321888412017167,1,0,0,0,0
5189,0,0,36,0,0,6,0,0,4,4.0,6,0,2,-1,4,1,-4.0,2,1,0,0.5321888412017167,1,0,0,0,0
5190,0,0,33,0,0,9,2,2,16,1.0,9,1,6,0,16,1,-1.0,6,1,0,0.5321888412017167,1,0,0,0,0
5191,1,0,43,0,0,2,0,0,2,17.0,2,-1,1,-1,2,0,-17.0,16,0,1,0.5321888412017167,1,0,0,0,0
5192,0,0,24,-1,0,10,1,0,3,2.0,10,1,10,1,3,1,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5193,0,2,61,1,0,1,0,0,0,4.0,1,-1,1,-1,0,0,-4.0,0,0,2,0.5321888412017167,1,0,0,0,0
5194,0,0,26,0,0,7,0,0,4,4.0,7,0,6,0,4,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5195,0,0,37,0,0,8,0,0,0,1.0,8,1,7,0,0,1,-1.0,0,0,0,0.5321888412017167,1,0,0,0,0
5196,0,0,24,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,1,0.0,22,1,0,0.5321888412017167,1,0,0,0,0
5197,0,0,30,0,0,2,0,0,3,1.0,2,-1,2,-1,3,0,-1.0,5,1,0,0.5321888412017167,1,0,0,0,0
5198,0,0,26,0,0,4,0,0,0,0.0,4,-1,3,-1,0,1,0.0,-1,1,0,0.5321888412017167,1,0,0,0,0
5199,1,2,31,0,0,7,0,0,9,1.0,7,0,5,0,9,1,-1.0,26,1,3,0.5321888412017167,1,0,0,0,0
5200,1,2,28,0,0,10,0,0,6,1.0,10,1,9,1,6,0,-1.0,30,1,3,0.5321888412017167,1,0,0,0,0
5201,0,2,39,0,0,2,0,0,17,1.0,2,-1,1,-1,17,1,-1.0,35,1,2,0.5321888412017167,1,0,0,0,0
5202,0,0,22,-1,0,7,0,0,0,1.0,7,0,6,0,0,1,-1.0,32,1,0,0.5321888412017167,1,0,0,0,0
5203,0,0,67,1,0,4,0,0,8,1.0,4,-1,2,-1,8,1,-1.0,1,0,0,0.5321888412017167,1,0,0,0,0
5204,0,2,37,0,0,6,0,0,0,1.0,6,0,3,-1,0,1,0.0,0,0,2,0.5321888412017167,1,0,0,0,0
5205,0,0,25,0,0,9,0,0,2,1.0,9,1,9,1,2,1,0.0,0,0,0,0.5321888412017167,1,0,0,0,0
5206,0,0,31,0,1,9,1,1,13,1.0,9,1,8,1,13,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5207,0,2,49,1,0,2,0,0,8,24.0,2,-1,1,-1,8,1,-24.0,24,0,2,0.5321888412017167,1,0,0,0,0
5208,0,0,23,-1,0,2,1,0,2,1.0,2,-1,4,-1,2,1,-1.0,0,0,0,0.5321888412017167,1,0,0,0,0
5209,0,0,51,1,0,8,0,0,15,1.0,8,1,4,-1,15,1,-1.0,34,1,0,0.5321888412017167,1,0,0,0,0
5210,0,0,27,0,0,8,0,0,4,1.0,8,1,5,0,4,1,-1.0,34,1,0,0.5321888412017167,1,0,0,0,0
5211,0,0,24,-1,2,8,0,0,7,1.0,8,1,7,0,7,0,-1.0,2,1,0,0.5321888412017167,1,0,0,0,0
5212,0,2,28,0,0,6,0,0,0,1.0,6,0,7,0,0,1,-1.0,37,1,2,0.5321888412017167,1,0,0,0,0
5213,0,0,23,-1,0,5,0,1,1,1.0,5,0,4,-1,1,1,-1.0,7,1,0,0.5321888412017167,1,0,0,0,0
5214,1,2,38,0,0,5,0,0,1,18.0,5,0,2,-1,1,0,-18.0,16,1,3,0.5321888412017167,1,0,0,0,0
5215,0,2,41,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,1,2,0.5321888412017167,1,0,0,0,0
5216,0,2,39,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,2,0.5321888412017167,1,0,0,0,0
5217,1,0,21,-1,0,6,1,0,1,1.0,6,0,9,1,1,1,-1.0,0,1,1,0.5321888412017167,1,0,0,0,0
5218,0,3,24,-1,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,32,0,4,0.5321888412017167,1,0,0,0,0
5219,0,2,21,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,-1.0,1,1,2,0.5321888412017167,1,0,0,0,0
5220,1,5,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,7,0.5321888412017167,1,0,0,0,0
5221,0,2,48,1,0,6,0,0,0,6.0,6,0,2,-1,0,0,-6.0,0,1,2,0.5321888412017167,1,0,0,0,0
5222,0,0,27,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,3,0,0,0.5321888412017167,1,0,0,0,0
5223,0,5,29,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,1,0,6,0.5321888412017167,1,0,0,0,0
5224,0,0,27,0,1,7,0,0,6,1.0,7,0,8,1,6,1,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5225,0,0,30,0,0,6,0,0,0,0.0,6,0,5,0,0,1,0.0,0,0,0,0.5321888412017167,1,0,0,0,0
5226,0,0,21,-1,0,7,0,0,0,1.0,7,0,7,0,0,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5227,1,0,21,-1,0,6,0,0,0,1.0,6,0,7,0,0,1,-1.0,0,0,1,0.5321888412017167,1,0,0,0,0
5228,0,5,21,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,2,1,6,0.5321888412017167,1,0,0,0,0
5229,1,0,30,0,0,5,0,0,4,1.0,5,0,2,-1,4,1,-1.0,1,0,1,0.5321888412017167,1,0,0,0,0
5230,0,0,26,0,0,10,0,0,7,1.0,10,1,9,1,7,1,-1.0,2,1,0,0.5321888412017167,1,0,0,0,0
5231,0,0,24,-1,0,6,0,0,5,1.0,6,0,4,-1,5,1,0.0,-1,0,0,0.5321888412017167,1,0,0,0,0
5232,0,0,23,-1,0,7,2,2,4,1.0,7,0,8,1,4,1,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5233,0,0,24,-1,0,7,0,0,0,0.0,7,0,7,0,0,1,0.0,0,1,0,0.5321888412017167,1,0,0,0,0
5234,0,2,58,1,0,2,0,0,3,395.0,2,-1,1,-1,3,0,-4.0,-1,0,2,0.5321888412017167,1,0,0,0,0
5235,0,2,61,1,0,6,0,0,4,1.0,6,0,5,0,4,1,-1.0,118,0,2,0.5321888412017167,1,0,0,0,0
5236,0,3,27,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,0.0,0,0,4,0.5321888412017167,1,0,0,0,0
5237,0,3,59,1,0,1,0,0,0,4.0,1,-1,1,-1,0,1,-4.0,1,0,4,0.5321888412017167,1,0,0,0,0
5238,0,0,53,1,0,2,0,0,5,0.0,2,-1,1,-1,5,0,0.0,2,0,0,0.5321888412017167,1,0,0,0,0
5239,0,0,27,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,3,0,0,0.5321888412017167,1,0,0,0,0
5240,0,0,37,0,1,9,0,0,17,1.0,9,1,7,0,17,1,0.0,1,1,0,0.5321888412017167,1,0,0,0,0
5241,1,2,42,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,1,3,0.5321888412017167,1,0,0,0,0
5242,0,0,33,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,45,0,0,0.5321888412017167,1,0,0,0,0
5243,1,2,41,0,0,4,0,0,9,5.0,4,-1,1,-1,9,0,2.0,0,1,3,0.5321888412017167,1,0,0,0,0
5244,1,0,52,1,0,1,0,0,3,0.0,1,-1,1,-1,3,1,0.0,0,0,1,0.5321888412017167,1,0,0,0,0
5245,0,2,35,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,0.0,0,0,2,0.5321888412017167,1,0,0,0,0
5246,0,0,38,0,0,3,0,0,0,1.0,3,-1,1,-1,0,1,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5247,1,0,39,0,0,5,0,0,3,1.0,5,0,3,-1,3,1,-1.0,0,1,1,0.5321888412017167,1,0,0,0,0
5248,0,0,21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,1,0.0,1,0,0,0.5321888412017167,1,0,0,0,0
5249,1,0,34,0,0,9,0,0,5,1.0,9,1,2,-1,5,1,-1.0,25,1,1,0.5321888412017167,1,0,0,0,0
5250,0,2,20,-1,0,10,1,1,1,1.0,10,1,10,1,1,1,-1.0,13,1,2,0.5321888412017167,1,0,0,0,0
5251,0,0,27,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,9,1,0,0.5321888412017167,1,0,0,0,0
5252,0,0,26,0,0,4,0,0,2,23.0,4,-1,4,-1,2,1,-23.0,0,0,0,0.5321888412017167,1,0,0,0,0
5253,0,5,45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,1,0,6,0.5321888412017167,1,0,0,0,0
5254,0,0,39,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,-1.0,13,0,0,0.5321888412017167,1,0,0,0,0
5255,0,2,48,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,2,0.5321888412017167,1,0,0,0,0
5256,0,2,30,0,0,5,1,0,4,3.0,5,0,2,-1,4,0,-3.0,0,1,2,0.5321888412017167,1,0,0,0,0
5257,0,0,27,0,0,7,0,0,21,0.0,7,0,3,-1,21,1,0.0,35,1,0,0.5321888412017167,1,0,0,0,0
5258,0,0,34,0,0,9,0,0,12,1.0,9,1,5,0,12,1,-1.0,11,1,0,0.5321888412017167,1,0,0,0,0
5259,0,0,24,-1,0,6,0,0,6,1.0,6,0,6,0,6,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5260,0,0,35,0,0,10,0,0,22,0.0,10,1,7,0,22,1,0.0,2,1,0,0.5321888412017167,1,0,0,0,0
5261,0,0,29,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,0.0,0,0,0,0.5321888412017167,1,0,0,0,0
5262,1,0,33,0,0,4,0,0,3,1.0,4,-1,2,-1,3,0,0.0,4,1,1,0.5321888412017167,1,0,0,0,0
5263,0,0,24,-1,0,7,0,0,3,0.0,7,0,6,0,3,1,0.0,93,0,0,0.5321888412017167,1,0,0,0,0
5264,1,0,30,0,0,7,0,0,11,0.0,7,0,3,-1,11,1,0.0,6,1,1,0.5321888412017167,1,0,0,0,0
5265,0,0,41,0,0,9,1,0,9,733.0,9,1,6,0,9,0,-1.0,2,0,0,0.5321888412017167,1,0,0,0,0
5266,0,3,24,-1,1,6,0,0,4,1.0,6,0,5,0,4,1,-1.0,0,1,4,0.5321888412017167,1,0,0,0,0
5267,1,0,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,1,0.5321888412017167,1,0,0,0,0
5268,0,2,26,0,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,1,1,2,0.5321888412017167,1,0,0,0,0
5269,0,0,28,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,0,0,0.5321888412017167,1,0,0,0,0
5270,0,0,20,-1,1,10,0,0,1,1.0,10,1,10,1,1,1,-1.0,187,1,0,0.5321888412017167,1,0,0,0,0
5271,1,0,26,0,0,7,0,0,5,1.0,7,0,5,0,5,1,-1.0,1,1,1,0.5321888412017167,1,0,0,0,0
5272,0,2,46,1,0,5,0,0,0,2.0,5,0,3,-1,0,0,-1.0,0,0,2,0.5321888412017167,1,0,0,0,0
5273,0,0,22,-1,0,7,0,0,0,1.0,7,0,8,1,0,1,-1.0,2,1,0,0.5321888412017167,1,0,0,0,0
5274,0,0,27,0,0,7,0,0,9,1.0,7,0,6,0,9,1,-1.0,0,1,0,0.5321888412017167,1,0,0,0,0
5275,0,2,29,0,0,10,0,0,1,61.0,10,1,10,1,1,0,-1.0,11,0,2,0.5321888412017167,1,0,0,0,0
5276,0,3,49,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,0,4,0.5321888412017167,1,0,0,0,0
5277,0,0,39,0,0,5,0,0,9,0.0,5,0,1,-1,9,1,0.0,0,0,0,0.5321888412017167,1,0,0,0,0
5278,0,2,25,0,0,3,0,0,1,1.0,3,-1,5,0,1,1,-1.0,0,0,2,0.5321888412017167,1,0,0,0,0
5279,0,0,27,0,0,4,0,0,4,0.0,4,-1,2,-1,4,1,0.0,0,1,0,0.5321888412017167,1,0,0,0,0
5280,0,3,24,-1,0,3,0,0,2,25.0,3,-1,4,-1,2,1,-25.0,9,0,4,0.5321888412017167,1,0,0,0,0
5281,0,2,57,1,0,1,0,0,2,28.0,1,-1,1,-1,2,1,-28.0,9,0,2,0.5321888412017167,1,0,0,0,0
5282,0,0,24,-1,0,4,0,0,0,1.0,4,-1,3,-1,0,1,0.0,0,0,0,0.5321888412017167,1,0,0,0,0
5283,0,2,29,0,0,4,0,0,6,1.0,4,-1,2,-1,6,1,-1.0,0,1,2,0.5321888412017167,1,0,0,0,0
5284,0,2,22,-1,0,9,0,0,6,1.0,9,1,7,0,6,1,-1.0,0,1,2,0.5321888412017167,1,0,0,0,0
5285,0,5,57,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,6,0.5321888412017167,1,0,0,0,0
5286,0,0,32,0,0,9,0,1,8,1.0,9,1,4,-1,8,1,-1.0,1,0,0,0.5321888412017167,1,0,0,0,0
5287,1,0,25,0,0,9,0,0,5,1.0,9,1,5,0,5,1,-1.0,0,1,1,0.5321888412017167,1,0,0,0,0
5288,0,0,29,0,0,4,0,0,2,1.0,4,-1,2,-1,2,0,-1.0,3,0,0,0.5321888412017167,1,0,0,0,0
5289,0,0,29,0,0,5,0,1,2,0.0,5,0,3,-1,2,0,0.0,0,0,0,0.5321888412017167,1,0,0,0,0
5290,0,0,54,1,0,3,0,0,4,1.0,3,-1,1,-1,4,1,-1.0,3,1,0,0.5321888412017167,1,0,0,0,0
5291,0,0,30,0,1,4,0,0,9,1.0,4,-1,4,-1,9,0,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5292,0,0,29,0,0,4,0,0,7,1.0,4,-1,5,0,7,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5293,1,0,21,-1,0,9,1,0,2,1.0,9,1,6,0,2,1,-1.0,1,0,1,0.5321888412017167,1,0,0,0,0
5294,0,2,42,0,0,4,0,0,8,1.0,4,-1,4,-1,8,1,-1.0,1,0,2,0.5321888412017167,1,0,0,0,0
5295,0,2,28,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,30,1,2,0.5321888412017167,1,0,0,0,0
5296,0,0,26,0,0,4,0,0,9,1.0,4,-1,4,-1,9,0,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5297,0,0,25,0,0,6,3,1,6,1.0,6,0,7,0,6,0,-1.0,0,0,0,0.5321888412017167,1,0,0,0,0
5298,1,2,44,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,0.0,11,1,3,0.5321888412017167,1,0,0,0,0
5299,0,0,28,0,0,2,0,0,3,1.0,2,-1,3,-1,3,0,-1.0,8,1,0,0.5321888412017167,1,0,0,0,0
5300,0,3,35,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,87,1,4,0.5321888412017167,1,0,0,0,0
5301,1,0,26,0,0,8,0,0,0,1.0,8,1,4,-1,0,0,-1.0,1,0,1,0.5321888412017167,1,0,0,0,0
5302,1,2,20,-1,0,8,0,0,0,1.0,8,1,9,1,0,1,-1.0,18,1,3,0.5321888412017167,1,0,0,0,0
5303,0,2,49,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,0,0,2,0.5321888412017167,1,0,0,0,0
5304,0,0,22,-1,0,9,0,0,1,1.0,9,1,7,0,1,1,-1.0,4,0,0,0.5321888412017167,1,0,0,0,0
5305,0,0,20,-1,0,6,0,0,0,0.0,6,0,8,1,0,1,0.0,0,1,0,0.5321888412017167,1,0,0,0,0
5306,0,0,25,0,0,6,0,0,2,0.0,6,0,5,0,2,0,0.0,2,0,0,0.5321888412017167,1,0,0,0,0
5307,1,2,26,0,0,9,0,0,1,1.0,9,1,7,0,1,1,-1.0,3,0,3,0.5321888412017167,1,0,0,0,0
5308,0,3,29,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,0.0,2,0,4,0.5321888412017167,1,0,0,0,0
5309,0,2,28,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,0.0,42,1,2,0.5321888412017167,1,0,0,0,0
5310,0,0,23,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,0,0,0,0.5321888412017167,1,0,0,0,0
5311,1,3,25,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,0.0,0,0,5,0.5321888412017167,1,0,0,0,0
5312,1,0,24,-1,0,4,0,0,0,1.0,4,-1,3,-1,0,1,-1.0,0,1,1,0.5321888412017167,1,0,0,0,0
5313,0,5,29,0,0,2,0,0,4,1.0,2,-1,3,-1,4,1,-1.0,3,1,6,0.5321888412017167,1,0,0,0,0
5314,0,0,26,0,0,9,0,0,8,1.0,9,1,6,0,8,1,-1.0,1,1,0,0.5321888412017167,1,0,0,0,0
5315,0,2,26,0,0,7,0,0,4,1.0,7,0,3,-1,4,1,-1.0,2,1,2,0.5321888412017167,1,0,0,0,0
5316,1,0,27,0,0,3,1,0,1,1.0,3,-1,2,-1,1,1,-1.0,2,0,1,0.5321888412017167,1,0,0,0,0
5317,0,2,21,-1,0,10,2,1,3,1.0,10,1,6,0,3,1,-1.0,1,1,2,0.5321888412017167,1,0,0,0,0
5318,1,2,22,-1,0,8,0,1,1,1.0,8,1,7,0,1,0,-1.0,17,0,3,0.5321888412017167,1,0,0,0,0
5319,0,5,23,-1,0,8,0,0,6,1.0,8,1,5,0,6,1,-1.0,84,1,6,0.5321888412017167,1,0,0,0,0
5320,0,0,32,0,2,10,1,0,9,1.0,10,1,6,0,9,1,-1.0,56,0,0,0.5321888412017167,1,0,0,0,0
5321,0,3,33,0,0,6,0,1,11,0.0,6,0,2,-1,11,1,0.0,1,1,4,0.5321888412017167,1,0,0,0,0
5322,0,0,24,-1,0,3,0,3,0,0.0,3,-1,3,-1,0,1,0.0,-1,1,0,0.5321888412017167,1,0,0,0,0
5323,0,2,32,0,0,10,0,0,4,2.0,10,1,8,1,4,1,-1.0,0,1,2,0.5321888412017167,1,0,0,0,0
5324,1,2,69,1,0,3,0,0,5,3.0,3,-1,1,-1,5,1,-3.0,1,0,3,0.5321888412017167,1,0,0,0,0
5325,0,0,47,1,0,1,0,0,7,1.0,1,-1,1,-1,7,1,-1.0,57,1,0,0.5321888412017167,1,0,0,0,0
5326,0,2,25,0,0,5,0,0,7,4.0,5,0,5,0,7,0,-4.0,3,1,2,0.5321888412017167,1,0,0,0,0
5327,0,0,21,-1,0,7,0,0,0,0.0,7,0,7,0,0,1,0.0,0,1,0,0.5321888412017167,1,0,0,0,0
5328,0,0,29,0,0,7,2,0,7,2.0,7,0,6,0,7,1,-1.0,4,1,0,0.5321888412017167,1,0,0,0,0
5329,0,2,60,1,0,1,0,0,0,7.0,1,-1,1,-1,0,0,-7.0,3,1,2,0.5321888412017167,1,0,0,0,0
5330,1,2,22,-1,0,7,0,0,1,1.0,7,0,6,0,1,1,-1.0,0,0,3,0.5321888412017167,1,0,0,0,0
5331,0,3,44,0,0,3,0,0,0,1.0,3,-1,1,-1,0,1,-1.0,1,0,4,0.5321888412017167,1,0,0,0,0
5332,0,0,31,0,0,3,0,0,7,71.0,3,-1,2,-1,7,1,22.0,3,1,0,0.4885245901639344,0,0,0,1,0
5333,0,2,31,0,0,5,0,0,6,1.0,5,0,4,-1,6,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
5334,0,2,43,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
5335,0,0,32,0,0,8,0,0,4,1.0,8,1,3,-1,4,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
5336,0,0,34,0,2,9,1,3,21,0.0,9,1,6,0,21,1,0.0,33,1,0,0.4885245901639344,0,0,0,1,0
5337,0,0,51,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
5338,0,0,35,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
5339,0,0,27,0,1,10,1,2,15,1.0,10,1,9,1,15,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
5340,0,3,62,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,0,4,0.4885245901639344,0,0,0,1,0
5341,0,0,30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
5342,0,2,24,-1,0,6,1,2,8,0.0,6,0,6,0,8,1,-1.0,12,1,2,0.4885245901639344,0,0,0,1,0
5343,0,0,33,0,0,8,12,2,28,1.0,8,1,5,0,28,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
5344,1,5,30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,1,0,7,0.4885245901639344,0,0,0,1,0
5345,0,2,46,1,0,1,0,0,6,31.0,1,-1,1,-1,6,1,22.0,22,1,2,0.4885245901639344,0,0,0,1,0
5346,0,3,57,1,0,1,0,0,1,0.0,1,-1,1,-1,1,1,0.0,19,0,4,0.4885245901639344,0,0,0,1,0
5347,1,2,37,0,0,3,0,0,0,1.0,3,-1,1,-1,0,0,-1.0,0,0,3,0.4885245901639344,0,0,0,1,0
5348,0,0,38,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
5349,0,2,56,1,0,1,0,0,7,1.0,1,-1,1,-1,7,1,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
5350,0,2,43,0,0,4,0,0,13,1.0,4,-1,1,-1,13,1,0.0,51,1,2,0.4885245901639344,0,0,0,1,0
5351,0,0,30,0,0,2,0,0,4,0.0,2,-1,2,-1,4,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
5352,1,5,40,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,1,0,7,0.4885245901639344,0,0,0,1,0
5353,0,0,30,0,0,7,0,0,11,0.0,7,0,6,0,11,1,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
5354,0,3,38,0,0,1,0,0,3,82.0,1,-1,1,-1,3,1,23.0,1,1,4,0.4885245901639344,0,0,0,1,0
5355,0,0,34,0,0,4,0,0,5,1.0,4,-1,4,-1,5,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
5356,0,5,24,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,0,6,0.4885245901639344,0,0,0,1,0
5357,1,3,23,-1,0,3,0,0,1,1.0,3,-1,4,-1,1,0,0.0,0,0,5,0.4885245901639344,0,0,0,1,0
5358,0,2,37,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,-1.0,19,0,2,0.4885245901639344,0,0,0,1,0
5359,1,0,23,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,-1.0,0,1,1,0.4885245901639344,0,0,0,1,0
5360,0,0,53,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
5361,0,0,27,0,0,8,0,0,12,1.0,8,1,5,0,12,1,-1.0,31,1,0,0.4885245901639344,0,0,0,1,0
5362,0,0,22,-1,0,9,0,1,0,0.0,9,1,7,0,0,0,0.0,21,1,0,0.4885245901639344,0,0,0,1,0
5363,0,0,56,1,0,3,0,0,5,1.0,3,-1,3,-1,5,1,-1.0,12,0,0,0.4885245901639344,0,0,0,1,0
5364,0,2,22,-1,0,5,0,0,1,1.0,5,0,5,0,1,1,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
5365,0,3,48,1,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0,1,4,0.4885245901639344,0,0,0,1,0
5366,0,0,29,0,0,5,0,0,3,0.0,5,0,3,-1,3,1,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
5367,0,0,23,-1,1,6,2,2,6,1.0,6,0,6,0,6,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
5368,0,0,20,-1,0,10,0,0,1,0.0,10,1,10,1,1,1,0.0,2,1,0,0.4885245901639344,0,0,0,1,0
