sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,c_charge_desc_id,two_year_recid
0,2,23,-1,0,9,1,0,4,1.0,9,1,9,1,4,0,-1.0,2,1,1
1,2,28,0,0,6,0,0,2,3.0,6,0,2,-1,2,1,-3.0,0,3,1
0,3,50,1,0,9,0,0,3,1.0,9,1,4,-1,3,1,-1.0,33,3,1
0,2,35,0,0,5,0,0,3,0.0,5,0,4,-1,3,0,0.0,0,1,1
0,0,22,-1,0,9,0,0,1,1.0,9,1,7,0,1,1,0.0,5,3,1
1,3,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,4,0
0,0,22,-1,0,7,0,0,0,1.0,7,0,7,0,0,1,-1.0,2,3,0
0,0,61,1,0,2,0,0,8,22.0,2,-1,1,-1,8,1,-22.0,0,3,1
0,0,26,0,0,4,0,0,5,1.0,4,-1,5,0,5,1,-1.0,0,4,0
0,2,44,0,0,5,0,0,1,0.0,5,0,2,-1,1,1,0.0,1,4,0
1,0,34,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,1
0,2,29,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,3.0,0,4,1
0,0,29,0,0,9,0,0,8,65.0,9,1,4,-1,8,0,-1.0,5,4,0
0,0,48,1,0,4,0,0,5,1.0,4,-1,3,-1,5,1,-1.0,0,3,1
1,0,31,0,0,6,0,0,0,5.0,6,0,4,-1,0,0,-5.0,4,4,0
0,2,21,-1,0,6,0,0,2,10.0,6,0,5,0,2,1,-10.0,0,4,0
0,2,34,0,0,5,0,0,4,1.0,5,0,6,0,4,1,-1.0,0,4,0
0,0,54,1,0,6,0,0,21,1.0,6,0,1,-1,21,1,-1.0,0,3,0
0,2,20,-1,0,10,4,0,4,1.0,10,1,10,1,4,1,-1.0,0,4,0
0,2,31,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,36,2,1
0,2,22,-1,0,4,0,0,0,0.0,4,-1,5,0,0,0,0.0,0,3,0
0,0,36,0,0,4,0,0,6,1.0,4,-1,1,-1,6,0,-1.0,0,1,0
0,0,34,0,3,7,1,0,9,1.0,7,0,6,0,9,1,-1.0,0,4,1
0,0,50,1,0,8,0,0,15,1.0,8,1,4,-1,15,0,-1.0,1,1,0
0,4,47,1,4,10,0,0,22,0.0,10,1,5,0,22,1,0.0,3,3,1
1,5,49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,0,31,0,0,4,0,0,1,444.0,4,-1,2,-1,1,0,-1.0,1,4,0
0,0,49,1,0,3,0,0,10,1.0,3,-1,2,-1,10,1,-1.0,9,4,1
0,0,21,-1,1,9,0,1,2,0.0,9,1,9,1,2,1,-1.0,36,4,0
1,0,26,0,0,7,0,0,5,1.0,7,0,5,0,5,1,-1.0,1,4,1
0,5,29,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,1,4,0
0,3,61,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,4,0
1,2,25,0,0,9,0,0,2,44.0,9,1,7,0,2,1,16.0,0,3,1
0,2,38,0,0,4,0,0,5,1.0,4,-1,1,-1,5,1,-1.0,1,4,0
0,2,35,0,0,1,0,0,2,1.0,1,-1,2,-1,2,0,-1.0,0,1,0
0,5,55,1,0,1,0,0,8,1.0,1,-1,1,-1,8,1,-1.0,6,4,1
0,0,32,0,0,4,0,0,4,1.0,4,-1,2,-1,4,1,0.0,44,1,1
0,2,29,0,0,2,0,0,1,18.0,2,-1,3,-1,1,1,-18.0,2,4,0
0,2,46,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,3,0
0,2,53,1,0,5,0,0,1,1.0,5,0,5,0,1,0,-1.0,0,1,0
1,2,27,0,0,5,0,0,1,0.0,5,0,5,0,1,1,-1.0,25,4,1
0,2,29,0,0,8,0,0,4,2.0,8,1,7,0,4,1,-2.0,0,3,0
0,5,26,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,2,4,1
0,0,23,-1,0,2,0,0,3,1.0,2,-1,3,-1,3,0,-1.0,0,1,1
0,3,43,0,0,3,0,0,3,33.0,3,-1,2,-1,3,0,21.0,2,1,1
0,2,24,-1,0,2,0,0,1,1.0,2,-1,3,-1,1,0,-1.0,1,1,0
0,0,33,0,0,10,0,0,18,0.0,10,1,9,1,18,1,0.0,1,4,1
0,0,32,0,0,6,0,0,1,1.0,6,0,3,-1,1,0,-1.0,21,1,1
1,0,38,0,0,10,0,0,7,1.0,10,1,9,1,7,1,0.0,39,4,1
0,0,40,0,0,7,0,0,20,1.0,7,0,4,-1,20,1,-1.0,1,4,0
1,0,36,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,0,1,0
0,0,34,0,0,9,0,0,16,1.0,9,1,2,-1,16,1,-1.0,1,3,1
0,2,41,0,0,2,0,0,1,1.0,2,-1,1,-1,1,0,-1.0,2,0,1
0,2,57,1,0,1,0,0,7,1.0,1,-1,1,-1,7,1,-1.0,151,4,0
0,0,26,0,0,5,0,0,1,1.0,5,0,4,-1,1,1,-1.0,1,4,0
0,0,45,1,0,3,0,0,0,0.0,3,-1,1,-1,0,1,0.0,0,3,1
0,0,26,0,0,3,0,1,2,7.0,3,-1,3,-1,2,1,-7.0,7,4,0
1,2,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,4,0
0,2,52,1,0,2,0,0,7,1.0,2,-1,2,-1,7,0,-1.0,0,1,0
0,3,22,-1,0,3,0,0,2,1.0,3,-1,5,0,2,1,-1.0,31,4,1
1,0,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,2,24,-1,0,5,0,0,3,0.0,5,0,4,-1,3,1,0.0,35,3,0
0,0,27,0,0,7,0,0,11,1.0,7,0,5,0,11,1,-1.0,5,4,1
0,3,23,-1,0,9,1,0,2,1.0,9,1,7,0,2,1,-1.0,22,4,0
0,0,28,0,0,6,0,0,2,1.0,6,0,4,-1,2,1,-1.0,0,3,1
0,0,21,-1,0,5,0,0,0,0.0,5,0,6,0,0,1,0.0,0,4,0
0,0,33,0,0,9,0,0,5,1019.0,9,1,3,-1,5,0,-1.0,1,1,1
0,0,25,0,0,8,0,0,1,1.0,8,1,8,1,1,1,-1.0,1,3,1
0,0,36,0,0,8,2,0,17,1.0,8,1,5,0,17,1,-1.0,15,4,1
1,2,25,0,0,5,0,0,0,0.0,5,0,3,-1,0,1,0.0,0,3,0
0,2,46,1,0,5,0,0,0,2.0,5,0,3,-1,0,0,-1.0,0,0,0
1,0,24,-1,0,7,0,0,0,0.0,7,0,4,-1,0,1,0.0,2,4,0
0,0,28,0,0,7,0,0,4,0.0,7,0,6,0,4,1,0.0,5,1,1
0,0,28,0,0,7,0,1,12,2.0,7,0,3,-1,12,0,-2.0,1,4,1
0,0,23,-1,0,3,0,0,0,0.0,3,-1,5,0,0,0,0.0,1,4,1
0,5,24,-1,0,3,0,0,0,0.0,3,-1,4,-1,0,0,0.0,0,3,0
0,3,40,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,-1,3,0
0,3,36,0,0,2,0,0,1,0.0,2,-1,1,-1,1,0,0.0,0,1,0
0,2,50,1,0,6,0,0,1,1.0,6,0,3,-1,1,0,-1.0,40,4,1
0,2,24,-1,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,0,1,0
1,0,55,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,1,1,0
0,0,22,-1,0,7,0,0,0,1.0,7,0,8,1,0,1,-1.0,2,0,1
0,0,38,0,0,7,0,0,14,1.0,7,0,3,-1,14,1,-1.0,56,4,0
0,0,31,0,0,1,0,0,1,1.0,1,-1,2,-1,1,1,-1.0,1,4,0
1,0,30,0,0,2,0,0,3,1.0,2,-1,2,-1,3,1,-1.0,0,4,0
0,0,37,0,0,8,0,0,16,1.0,8,1,3,-1,16,1,-1.0,2,4,1
1,2,41,0,0,2,0,0,1,0.0,2,-1,1,-1,1,0,0.0,29,1,0
0,0,20,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,0,3,1
0,2,21,-1,0,4,0,0,0,0.0,4,-1,7,0,0,0,0.0,0,1,1
0,2,22,-1,0,5,0,0,1,1.0,5,0,5,0,1,0,0.0,8,1,0
0,0,38,0,0,6,0,0,7,1.0,6,0,8,1,7,0,-1.0,197,1,0
0,0,31,0,0,5,0,0,0,1.0,5,0,2,-1,0,1,-1.0,8,4,0
0,2,28,0,0,7,0,0,0,1.0,7,0,4,-1,0,1,0.0,53,3,0
0,3,21,-1,0,7,1,0,2,1.0,7,0,8,1,2,1,-1.0,2,4,1
0,0,39,0,0,8,0,0,1,1.0,8,1,4,-1,1,1,-1.0,0,4,0
0,0,34,0,0,7,0,0,22,1.0,7,0,2,-1,22,1,-1.0,1,4,1
0,3,45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,1,1,0
0,0,24,-1,0,9,0,0,0,1.0,9,1,6,0,0,0,-1.0,15,1,1
0,0,27,0,0,7,0,0,9,1.0,7,0,6,0,9,1,-1.0,0,0,1
0,3,30,0,0,1,0,0,0,0.0,1,-1,2,-1,0,1,0.0,0,4,0
0,0,43,0,0,1,0,0,2,0.0,1,-1,1,-1,2,1,0.0,0,4,0
0,0,26,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,0,3,0
0,0,32,0,0,2,3,0,7,1.0,2,-1,2,-1,7,1,-1.0,5,4,0
1,2,57,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0,3,0
1,2,40,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,3,0
0,2,33,0,0,6,0,0,6,0.0,6,0,6,0,6,1,-1.0,152,4,1
0,0,30,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,1,3,1
0,2,29,0,0,10,0,0,1,61.0,10,1,10,1,1,0,-1.0,11,0,0
0,0,36,0,0,2,0,0,2,4.0,2,-1,2,-1,2,0,-4.0,0,3,0
0,0,35,0,0,8,0,0,6,0.0,8,1,5,0,6,1,0.0,0,4,1
0,3,49,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,0,0
0,3,26,0,0,9,0,0,5,1.0,9,1,9,1,5,1,0.0,-1,4,1
0,0,21,-1,0,5,1,0,2,1.0,5,0,5,0,2,1,-1.0,8,1,1
0,0,49,1,0,6,0,0,29,1.0,6,0,1,-1,29,1,-1.0,0,4,1
1,0,37,0,0,8,0,0,23,2.0,8,1,4,-1,23,0,0.0,-1,1,1
0,3,33,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,0,1,0
0,0,29,0,0,2,0,0,3,1.0,2,-1,2,-1,3,1,0.0,-1,3,1
0,0,25,0,0,5,0,1,1,0.0,5,0,4,-1,1,1,0.0,0,3,1
0,0,20,-1,0,8,0,0,2,1.0,8,1,7,0,2,1,-1.0,33,4,1
0,0,55,1,0,4,0,0,5,1.0,4,-1,3,-1,5,1,-1.0,300,3,0
0,2,26,0,0,4,0,0,0,2.0,4,-1,4,-1,0,0,-1.0,1,4,0
1,2,52,1,0,1,0,0,6,13.0,1,-1,1,-1,6,1,-13.0,6,4,0
0,0,52,1,0,8,0,0,16,1.0,8,1,5,0,16,1,-1.0,0,4,1
0,3,27,0,0,7,0,0,1,1.0,7,0,4,-1,1,1,-1.0,2,4,1
0,2,60,1,0,2,0,0,2,1.0,2,-1,1,-1,2,0,-1.0,10,4,0
0,2,44,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,2,2,0
0,3,30,0,0,2,0,0,1,18.0,2,-1,2,-1,1,1,-18.0,17,1,0
1,0,25,0,0,4,0,0,2,1.0,4,-1,4,-1,2,0,-1.0,0,1,0
1,2,20,-1,0,8,0,0,4,1.0,8,1,6,0,4,1,-1.0,2,4,1
0,2,28,0,0,7,0,0,3,1.0,7,0,7,0,3,1,-1.0,37,3,1
0,2,22,-1,0,6,0,0,1,13.0,6,0,4,-1,1,1,-12.0,11,4,0
0,2,24,-1,0,8,0,0,1,1.0,8,1,5,0,1,1,-1.0,0,3,1
1,0,28,0,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,191,1,0
0,0,35,0,0,6,0,0,10,28.0,6,0,1,-1,10,1,-28.0,22,4,1
0,2,30,0,0,1,0,0,0,0.0,1,-1,2,-1,0,0,0.0,0,1,0
0,0,22,-1,0,3,0,2,0,1.0,3,-1,5,0,0,1,-1.0,7,4,1
0,0,39,0,0,5,0,0,9,0.0,5,0,1,-1,9,1,0.0,0,0,0
1,5,46,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,4,0
0,5,47,1,0,2,0,0,3,1.0,2,-1,1,-1,3,0,-1.0,3,4,0
0,0,26,0,0,7,0,0,5,1.0,7,0,6,0,5,0,-1.0,323,1,0
1,0,23,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,25,4,0
1,0,52,1,0,7,0,0,0,0.0,7,0,3,-1,0,1,0.0,0,4,1
1,0,22,-1,0,5,0,5,0,1.0,5,0,5,0,0,0,-1.0,0,1,1
0,2,54,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,2,2,0
0,0,50,1,0,6,0,0,2,1760.0,6,0,5,0,2,0,0.0,30,3,0
0,0,20,-1,0,5,0,4,2,1.0,5,0,7,0,2,1,-1.0,1,4,1
0,2,25,0,0,3,0,0,1,1.0,3,-1,5,0,1,1,-1.0,0,0,0
1,2,46,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,2,0
0,2,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,0,-1.0,1,1,0
0,2,38,0,1,4,0,0,10,0.0,4,-1,1,-1,10,1,0.0,-1,4,1
1,3,36,0,0,1,0,0,9,1.0,1,-1,1,-1,9,1,-1.0,0,4,1
1,0,34,0,0,2,0,0,5,1.0,2,-1,1,-1,5,1,-1.0,9,4,1
0,0,18,-1,5,5,0,2,4,138.0,5,0,9,1,4,1,7.0,23,4,1
1,2,26,0,0,6,0,0,3,1.0,6,0,4,-1,3,1,-1.0,1,3,1
1,2,23,-1,0,6,0,0,0,1.0,6,0,5,0,0,1,-1.0,11,3,0
1,3,32,0,0,5,0,1,8,8.0,5,0,2,-1,8,0,-8.0,7,2,1
0,2,44,0,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0,3,1
0,2,53,1,0,4,0,0,9,1.0,4,-1,7,0,9,1,-1.0,117,4,1
0,0,27,0,0,4,0,0,4,0.0,4,-1,2,-1,4,1,0.0,0,0,1
0,2,25,0,0,6,0,0,2,0.0,6,0,7,0,2,1,0.0,0,3,0
0,2,19,-1,0,10,1,3,1,1.0,10,1,10,1,1,1,-1.0,8,3,1
0,2,53,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,11,1,0
0,0,39,0,0,3,0,0,0,3.0,3,-1,4,-1,0,0,-3.0,0,2,0
0,5,37,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,51,4,1
0,0,27,0,1,8,0,0,6,0.0,8,1,5,0,6,1,0.0,0,3,1
1,0,21,-1,0,10,0,0,2,10.0,10,1,8,1,2,1,-10.0,1,4,1
1,0,24,-1,0,9,0,0,7,1.0,9,1,7,0,7,1,-1.0,1,4,0
0,2,33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
1,2,24,-1,0,4,0,4,1,24.0,4,-1,4,-1,1,0,-24.0,0,3,0
0,2,46,1,0,1,0,0,1,4.0,1,-1,1,-1,1,1,-4.0,0,3,0
0,3,32,0,0,7,0,0,7,1.0,7,0,3,-1,7,1,-1.0,1,4,0
0,3,24,-1,0,3,0,0,2,25.0,3,-1,4,-1,2,1,-25.0,9,2,0
1,2,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,1,0
0,0,30,0,0,10,2,2,13,0.0,10,1,9,1,13,1,0.0,2,4,1
0,0,26,0,0,9,2,2,27,1.0,9,1,10,1,27,0,-1.0,10,1,1
0,2,57,1,0,1,0,0,2,28.0,1,-1,1,-1,2,1,-28.0,9,2,0
0,2,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,4,0
0,0,22,-1,0,6,0,0,0,0.0,6,0,6,0,0,0,0.0,0,3,0
1,0,28,0,0,9,0,0,9,12.0,9,1,9,1,9,0,-12.0,12,4,1
0,2,51,1,0,4,0,0,3,1.0,4,-1,3,-1,3,1,-1.0,6,3,0
0,3,41,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,4,0
0,2,24,-1,0,7,0,0,1,1.0,7,0,5,0,1,1,-1.0,1,3,0
0,0,48,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,1,2,1
0,2,26,0,0,3,0,0,0,1.0,3,-1,3,-1,0,0,-1.0,1,4,1
0,0,31,0,0,2,0,0,6,0.0,2,-1,2,-1,6,1,0.0,0,4,1
0,0,27,0,1,10,2,1,6,1.0,10,1,10,1,6,0,-1.0,1,4,0
0,0,25,0,0,4,0,0,0,1.0,4,-1,4,-1,0,0,-1.0,0,1,0
0,2,56,1,0,3,0,0,3,0.0,3,-1,2,-1,3,0,0.0,0,1,0
1,0,29,0,0,4,0,0,1,1.0,4,-1,3,-1,1,0,-1.0,1,1,0
1,2,30,0,0,3,0,0,3,1.0,3,-1,1,-1,3,1,-1.0,0,4,1
0,0,21,-1,0,8,0,0,0,1.0,8,1,9,1,0,1,-1.0,2,1,0
0,2,22,-1,0,4,0,0,1,2.0,4,-1,5,0,1,1,-2.0,0,4,1
1,0,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,1,0
0,0,35,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,0.0,-1,4,0
0,2,23,-1,0,2,0,0,0,1.0,2,-1,5,0,0,1,-1.0,1,1,0
0,0,48,1,0,8,0,0,4,4200.0,8,1,4,-1,4,1,0.0,0,4,0
0,2,22,-1,0,8,1,2,4,1.0,8,1,5,0,4,0,-1.0,2,1,1
0,0,37,0,0,9,0,0,2,0.0,9,1,7,0,2,1,0.0,169,4,0
0,0,33,0,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-1.0,0,1,0
0,0,23,-1,0,7,0,1,5,1.0,7,0,4,-1,5,1,-1.0,1,4,1
0,0,22,-1,0,7,0,1,0,1.0,7,0,6,0,0,0,-1.0,0,1,1
0,0,24,-1,0,4,0,0,0,1.0,4,-1,3,-1,0,1,0.0,0,0,0
0,0,44,0,0,7,0,0,2,1.0,7,0,4,-1,2,0,-1.0,5,4,0
1,0,26,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,4,0
0,0,29,0,0,6,0,0,2,1.0,6,0,5,0,2,1,-1.0,1,4,0
0,3,26,0,0,2,0,1,0,1.0,2,-1,2,-1,0,1,-1.0,0,3,0
0,2,30,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,3,0
0,0,23,-1,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,3,4,1
0,5,42,0,0,2,0,0,1,39.0,2,-1,2,-1,1,1,-2.0,1,3,0
1,0,28,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,2,1,1
0,0,20,-1,0,3,0,0,0,1.0,3,-1,6,0,0,1,-1.0,11,4,0
1,2,24,-1,0,7,2,0,7,1.0,7,0,4,-1,7,0,-1.0,1,1,0
1,5,36,0,0,7,1,0,6,21.0,7,0,2,-1,6,1,-21.0,0,3,1
0,0,37,0,0,2,0,0,6,1.0,2,-1,1,-1,6,1,-1.0,0,4,1
1,0,21,-1,0,9,0,0,1,1.0,9,1,9,1,1,1,-1.0,4,4,0
0,0,27,0,0,5,0,0,8,1.0,5,0,6,0,8,1,-1.0,25,1,1
0,0,26,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,0,1,1
0,2,42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,6,1,0
0,0,23,-1,0,10,0,0,8,1.0,10,1,6,0,8,1,-1.0,2,4,1
1,2,55,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,0,1,0
0,2,24,-1,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,3,4,1
0,0,23,-1,0,4,0,0,0,0.0,4,-1,6,0,0,0,0.0,0,1,0
1,0,64,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,4,3,0
0,5,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
1,0,39,0,0,5,0,0,0,1.0,5,0,2,-1,0,1,0.0,57,4,1
0,2,30,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,4,0
1,0,22,-1,0,4,0,0,1,4.0,4,-1,4,-1,1,0,-3.0,-1,1,0
0,0,20,-1,0,6,0,0,2,0.0,6,0,7,0,2,1,0.0,58,4,1
0,0,21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,1,-1.0,4,4,1
0,2,24,-1,0,4,0,0,0,0.0,4,-1,5,0,0,1,0.0,0,3,0
0,0,30,0,0,7,0,0,3,1.0,7,0,7,0,3,0,-1.0,206,1,0
0,0,51,1,0,8,0,0,12,154.0,8,1,8,1,12,1,21.0,151,3,1
0,0,21,-1,1,10,0,2,1,1.0,10,1,10,1,1,1,-1.0,1,4,1
0,0,31,0,0,10,0,0,1,1.0,10,1,6,0,1,1,-1.0,0,0,0
0,0,23,-1,0,7,0,0,2,1.0,7,0,7,0,2,0,-1.0,3,4,1
0,3,23,-1,0,7,0,0,0,1.0,7,0,8,1,0,0,-1.0,1,3,0
0,0,32,0,0,4,0,0,4,1.0,4,-1,2,-1,4,1,-1.0,1,4,1
0,0,28,0,0,6,0,0,11,1.0,6,0,5,0,11,1,-1.0,2,2,1
0,0,24,-1,0,2,0,1,0,1.0,2,-1,4,-1,0,1,-1.0,1,4,0
1,0,19,-1,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,2,4,1
0,5,31,0,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0,1,0
0,0,29,0,0,4,0,0,3,1.0,4,-1,3,-1,3,1,0.0,0,4,1
0,0,41,0,0,6,0,0,6,1.0,6,0,2,-1,6,1,-1.0,39,4,1
0,0,28,0,0,3,0,0,4,1.0,3,-1,4,-1,4,0,-1.0,34,1,1
0,2,29,0,0,4,0,0,6,1.0,4,-1,2,-1,6,1,-1.0,0,4,1
0,2,49,1,0,5,0,0,0,1.0,5,0,2,-1,0,1,-1.0,1,2,0
0,2,42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,1,0
0,0,38,0,0,2,0,0,4,1.0,2,-1,2,-1,4,0,-1.0,0,1,0
0,0,22,-1,0,6,0,1,3,1.0,6,0,7,0,3,1,-1.0,16,4,1
0,2,46,1,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,37,1,1
0,0,38,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,1,2,1
0,0,36,0,0,6,0,0,0,1.0,6,0,1,-1,0,1,-1.0,0,3,0
0,2,22,-1,0,9,0,0,6,1.0,9,1,7,0,6,1,-1.0,0,0,1
0,0,29,0,0,10,0,0,11,1.0,10,1,5,0,11,0,-1.0,0,0,0
0,0,39,0,0,2,0,0,2,1.0,2,-1,1,-1,2,0,-1.0,1,3,0
0,2,47,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,2,1,0
0,0,26,0,0,10,0,0,7,1.0,10,1,8,1,7,1,-1.0,1,4,1
1,0,21,-1,0,5,0,0,0,4.0,5,0,6,0,0,1,-4.0,4,1,1
0,0,63,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,1,2,0
0,0,27,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,0,3,1
0,2,55,1,0,5,0,0,27,1.0,5,0,1,-1,27,0,-1.0,1,1,0
0,5,54,1,0,2,0,0,2,1.0,2,-1,1,-1,2,0,-1.0,1,1,1
0,2,26,0,0,5,0,0,0,1.0,5,0,3,-1,0,1,-1.0,1,2,1
0,2,37,0,0,2,0,0,1,9.0,2,-1,1,-1,1,0,-9.0,0,1,0
0,0,34,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1,4,0
1,3,48,1,0,1,0,0,4,6.0,1,-1,1,-1,4,1,-6.0,1,4,1
0,0,25,0,1,7,1,0,2,1.0,7,0,6,0,2,1,-1.0,49,3,1
0,5,57,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,0
0,3,21,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,4,1
0,0,32,0,0,9,0,1,8,1.0,9,1,4,-1,8,1,-1.0,1,4,0
1,0,25,0,0,9,0,0,5,1.0,9,1,5,0,5,1,-1.0,0,2,1
1,0,33,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,2,4,1
0,0,26,0,0,5,0,0,2,1.0,5,0,6,0,2,1,-1.0,21,4,1
0,0,29,0,0,4,0,0,2,1.0,4,-1,2,-1,2,0,-1.0,3,4,0
0,2,28,0,0,4,0,0,6,0.0,4,-1,3,-1,6,0,0.0,1,4,1
0,0,53,1,0,5,0,0,20,3.0,5,0,5,0,20,1,-3.0,3,4,0
0,3,57,1,0,1,0,0,1,15.0,1,-1,1,-1,1,0,-15.0,1,3,0
0,2,27,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,43,1,0
0,2,48,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,3,0
0,3,29,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,3,4,1
0,2,25,0,0,4,0,0,1,0.0,4,-1,4,-1,1,0,0.0,3,1,1
0,2,67,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,2,0
0,0,29,0,0,5,0,1,2,0.0,5,0,3,-1,2,0,0.0,0,2,0
1,0,53,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,2,4,0
0,0,49,1,0,1,0,0,0,4.0,1,-1,1,-1,0,1,-4.0,0,3,0
1,2,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,3,0
1,3,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,1,0
0,0,26,0,1,8,0,0,10,1.0,8,1,8,1,10,1,-1.0,2,1,1
0,0,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,2,30,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,-1.0,0,3,1
1,0,48,1,0,6,0,0,0,1.0,6,0,1,-1,0,1,-1.0,9,4,1
0,0,77,1,0,1,0,0,1,3608.0,1,-1,1,-1,1,0,-1.0,2,4,1
0,0,21,-1,0,10,2,2,2,1.0,10,1,7,0,2,1,-1.0,1,4,1
0,0,54,1,0,3,0,0,4,1.0,3,-1,1,-1,4,1,-1.0,3,0,1
0,2,54,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,0,3,0
0,0,26,0,0,9,0,0,15,1.0,9,1,6,0,15,1,-1.0,42,4,0
0,0,23,-1,0,9,1,1,8,0.0,9,1,6,0,8,1,0.0,255,4,1
0,2,39,0,0,2,0,0,2,0.0,2,-1,2,-1,2,1,0.0,18,4,0
0,3,35,0,0,7,0,0,13,1.0,7,0,3,-1,13,1,-1.0,4,4,0
0,0,29,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,0,1,1
